date,firm_id,stock_return,paper_count,news_count,news_sentiment,news_ai_exposure,news_impact,gt_firm_attention,gt_ai_momentum,expo_topic_semiconductors,expo_topic_cloud,expo_topic_software,expo_topic_hardware,expo_topic_advertising,expo_topic_social,expo_topic_ecommerce,expo_topic_data,expo_topic_auto,AFCI
2014-01,AAPL,-0.1076968919364994,13.0,0.0,0.0,0.0,0.0,49.0,18.14,0.105536,0.109848,0.11756,0.116281,0.106277,0.10418,0.118358,0.114563,0.107398,0.10307298335467349
2014-02,AAPL,0.051218377134345,3.0,0.0,0.0,0.0,0.0,40.0,18.14,0.105536,0.109848,0.11756,0.116281,0.106277,0.10418,0.118358,0.114563,0.107398,0.181204025236028
2014-03,AAPL,0.0260590979141388,1.0,0.0,0.0,0.0,0.0,28.0,17.14,0.105269,0.110205,0.117669,0.115953,0.106166,0.104377,0.118738,0.11428,0.107343,0.23071124412965088
2014-04,AAPL,0.0993954465783846,5.0,0.0,0.0,0.0,0.0,40.0,17.21,0.105269,0.110205,0.117669,0.115953,0.106166,0.104377,0.118738,0.11428,0.107343,0.3044243115167229
2014-05,AAPL,0.072718085241078,2.0,0.0,0.0,0.0,0.0,41.0,16.86,0.105269,0.110205,0.117669,0.115953,0.106166,0.104377,0.118738,0.11428,0.107343,0.371917777758463
2014-06,AAPL,0.0334019231794369,2.0,0.0,0.0,0.0,0.0,54.0,18.0,0.105271,0.109576,0.117487,0.116054,0.106063,0.104489,0.119216,0.114399,0.107445,0.46718429364169023
2014-07,AAPL,0.0287311589097263,1.0,0.0,0.0,0.0,0.0,47.0,19.29,0.105271,0.109576,0.117487,0.116054,0.106063,0.104489,0.119216,0.114399,0.107445,0.5402954484968633
2014-08,AAPL,0.0721754843350319,3.0,0.0,0.0,0.0,0.0,40.0,17.86,0.105271,0.109576,0.117487,0.116054,0.106063,0.104489,0.119216,0.114399,0.107445,0.5994780132394952
2014-09,AAPL,-0.0121840339391214,6.0,0.0,0.0,0.0,0.0,65.0,17.64,0.099582,0.099751,0.119679,0.125714,0.112083,0.110569,0.118134,0.108166,0.106323,0.719165231047549
2014-10,AAPL,0.071960356827051,5.0,0.0,0.0,0.0,0.0,49.0,18.14,0.099582,0.099751,0.119679,0.125714,0.112083,0.110569,0.118134,0.108166,0.106323,0.7864938958518843
2014-11,AAPL,0.1012038400079515,1.0,0.0,0.0,0.0,0.0,39.0,18.36,0.099582,0.099751,0.119679,0.125714,0.112083,0.110569,0.118134,0.108166,0.106323,0.8343090573332168
2014-12,AAPL,-0.067866699985289,5.0,0.0,0.0,0.0,0.0,38.0,17.79,0.105548,0.109189,0.118131,0.116097,0.105887,0.104379,0.118214,0.11421,0.108345,0.8866534127458596
2015-01,AAPL,0.0614241807519242,10.0,0.0,0.0,0.0,0.0,43.0,17.21,0.105548,0.109189,0.118131,0.116097,0.105887,0.104379,0.118214,0.11421,0.108345,0.9373504303699094
2015-02,AAPL,0.0964493389853626,2.0,0.0,0.0,0.0,0.0,45.0,17.07,0.105548,0.109189,0.118131,0.116097,0.105887,0.104379,0.118214,0.11421,0.108345,0.9925460266574312
2015-03,AAPL,-0.0275487505982754,5.0,0.0,0.0,0.0,0.0,43.0,17.0,0.10553,0.108902,0.117994,0.116561,0.105871,0.104296,0.118402,0.114197,0.108248,1.0494818047391257
2015-04,AAPL,0.0057861595989756,5.0,0.0,0.0,0.0,0.0,44.0,17.0,0.10553,0.108902,0.117994,0.116561,0.105871,0.104296,0.118402,0.114197,0.108248,1.100206246312632
2015-05,AAPL,0.0409908548967437,3.0,0.0,0.0,0.0,0.0,36.0,17.07,0.10553,0.108902,0.117994,0.116561,0.105871,0.104296,0.118402,0.114197,0.108248,1.1314085604397641
2015-06,AAPL,-0.033205837149992,9.0,0.0,0.0,0.0,0.0,30.0,16.36,0.10553,0.108902,0.117994,0.116561,0.105871,0.104296,0.118402,0.114197,0.108248,1.148642771464914
2015-07,AAPL,-0.0329266535343597,4.0,0.0,0.0,0.0,0.0,42.0,16.71,0.10553,0.108902,0.117994,0.116561,0.105871,0.104296,0.118402,0.114197,0.108248,1.1793292410656406
2015-08,AAPL,-0.0704040320453548,5.0,0.0,0.0,0.0,0.0,51.0,15.43,0.10553,0.108902,0.117994,0.116561,0.105871,0.104296,0.118402,0.114197,0.108248,1.239329053026731
2015-09,AAPL,-0.0173885812511231,7.0,0.0,0.0,0.0,0.0,41.0,15.64,0.103119,0.100055,0.116532,0.128051,0.114336,0.106765,0.119217,0.105841,0.106085,1.2787980518322728
2015-10,AAPL,0.0834090079901326,7.0,0.0,0.0,0.0,0.0,38.0,16.36,0.103119,0.100055,0.116532,0.128051,0.114336,0.106765,0.119217,0.105841,0.106085,1.3108404458440563
2015-11,AAPL,-0.010041681267931,3.0,0.0,0.0,0.0,0.0,29.0,16.36,0.103119,0.100055,0.116532,0.128051,0.114336,0.106765,0.119217,0.105841,0.106085,1.3016264892142877
2015-12,AAPL,-0.1064195314505555,4.0,0.0,0.0,0.0,0.0,27.0,16.36,0.105022,0.109707,0.117941,0.116345,0.106172,0.104242,0.118217,0.114469,0.107885,1.29718652649014
2016-01,AAPL,-0.0752423834814491,26.0,0.0,0.0,0.0,0.0,51.0,15.93,0.105022,0.109707,0.117941,0.116345,0.106172,0.104242,0.118217,0.114469,0.107885,1.3586531904630514
2016-02,AAPL,-0.006677760279063,3.0,1.0,0.994,0.0,0.994,33.0,16.14,0.105022,0.109707,0.117941,0.116345,0.106172,0.104242,0.118217,0.114469,0.107885,1.3832095674880152
2016-03,AAPL,0.1333269697084442,9.0,0.0,0.0,0.0,0.0,32.0,16.21,0.105022,0.109707,0.117941,0.116345,0.106172,0.104242,0.118217,0.114469,0.107885,1.3987418753792047
2016-04,AAPL,-0.1399207945449476,6.0,0.0,0.0,0.0,0.0,40.0,16.21,0.105022,0.109707,0.117941,0.116345,0.106172,0.104242,0.118217,0.114469,0.107885,1.4332600489047267
2016-05,AAPL,0.0652871408356574,7.0,0.0,0.0,0.0,0.0,42.0,17.0,0.105022,0.109707,0.117941,0.116345,0.106172,0.104242,0.118217,0.114469,0.107885,1.4628730982334899
2016-06,AAPL,-0.0368313546442664,6.0,0.0,0.0,0.0,0.0,31.0,16.14,0.106034,0.109356,0.117725,0.115603,0.106871,0.102994,0.11808,0.113862,0.109474,1.555219587246871
2016-07,AAPL,0.0900627059608478,5.0,0.0,0.0,0.0,0.0,34.0,15.21,0.106034,0.109356,0.117725,0.115603,0.106871,0.102994,0.11808,0.113862,0.109474,1.6108806595909602
2016-08,AAPL,0.0181366175382355,4.0,0.0,0.0,0.0,0.0,31.0,14.79,0.106034,0.109356,0.117725,0.115603,0.106871,0.102994,0.11808,0.113862,0.109474,1.6056961481109233
2016-09,AAPL,0.0712763505257687,3.0,0.0,0.0,0.0,0.0,37.0,16.07,0.100436,0.100707,0.117978,0.127004,0.114159,0.10889,0.118837,0.106282,0.105707,1.616320504656702
2016-10,AAPL,0.0043341980893203,4.0,0.0,0.0,0.0,0.0,32.0,17.0,0.100436,0.100707,0.117978,0.127004,0.114159,0.10889,0.118837,0.106282,0.105707,1.60948300406838
2016-11,AAPL,-0.0265985118379198,1.0,0.0,0.0,0.0,0.0,26.0,17.93,0.100436,0.100707,0.117978,0.127004,0.114159,0.10889,0.118837,0.106282,0.105707,1.578113700738178
2016-12,AAPL,0.0533356596993062,9.0,0.0,0.0,0.0,0.0,21.0,17.21,0.105186,0.109732,0.117986,0.115948,0.106201,0.104225,0.11839,0.114456,0.107876,1.5505696166432623
2017-01,AAPL,0.0477461379068493,14.0,0.0,0.0,0.0,0.0,23.0,17.64,0.105186,0.109732,0.117986,0.115948,0.106201,0.104225,0.11839,0.114456,0.107876,1.53759737579384
2017-02,AAPL,0.1288838850718046,8.0,0.0,0.0,0.0,0.0,36.0,18.14,0.105186,0.109732,0.117986,0.115948,0.106201,0.104225,0.11839,0.114456,0.107876,1.5616661623079349
2017-03,AAPL,0.053236352570982,13.0,0.0,0.0,0.0,0.0,26.0,19.21,0.105186,0.109732,0.117986,0.115948,0.106201,0.104225,0.11839,0.114456,0.107876,1.5985317244975183
2017-04,AAPL,-6.952857785447186e-05,3.0,0.0,0.0,0.0,0.0,21.0,19.07,0.105186,0.109732,0.117986,0.115948,0.106201,0.104225,0.11839,0.114456,0.107876,1.5524256701226147
2017-05,AAPL,0.0634176901965819,1.0,0.0,0.0,0.0,0.0,39.0,19.36,0.105186,0.109732,0.117986,0.115948,0.106201,0.104225,0.11839,0.114456,0.107876,1.5494177658311061
2017-06,AAPL,-0.0533222892793527,9.0,0.0,0.0,0.0,0.0,29.0,20.14,0.105186,0.109732,0.117986,0.115948,0.106201,0.104225,0.11839,0.114456,0.107876,1.5399313569359803
2017-07,AAPL,0.0327036422788249,9.0,0.0,0.0,0.0,0.0,23.0,20.0,0.105186,0.109732,0.117986,0.115948,0.106201,0.104225,0.11839,0.114456,0.107876,1.5217109066381354
2017-08,AAPL,0.1026694476476135,6.0,0.0,0.0,0.0,0.0,33.0,19.0,0.105186,0.109732,0.117986,0.115948,0.106201,0.104225,0.11839,0.114456,0.107876,1.5200737849139059
2017-09,AAPL,-0.0565537003597893,8.0,0.0,0.0,0.0,0.0,33.0,19.79,0.102757,0.1052075,0.117989495,0.1218285,0.1101935,0.106228,0.1184215,0.110203,0.107171506,1.5330925493498182
2017-10,AAPL,0.0968079106881918,7.0,1.0,0.997,0.0,0.997,27.0,20.64,0.102757,0.1052075,0.117989495,0.1218285,0.1101935,0.106228,0.1184215,0.110203,0.107171506,1.556439920575396
2017-11,AAPL,0.0166233034929332,5.0,2.0,0.993,0.0,1.986,37.0,22.0,0.102757,0.1052075,0.117989495,0.1218285,0.1101935,0.106228,0.1184215,0.110203,0.107171506,1.611983753540908
2017-12,AAPL,-0.0117057877738427,5.0,0.0,0.0,0.0,0.0,26.0,20.64,0.105181,0.108683,0.119039,0.115711,0.106221,0.10437,0.118917,0.113913,0.107966,1.58184151960337
2018-01,AAPL,-0.0106365405698556,24.0,1.0,0.995,0.0,0.995,31.0,21.21,0.105181,0.108683,0.119039,0.115711,0.106221,0.10437,0.118917,0.113913,0.107966,1.5914370726053515
2018-02,AAPL,0.0638477420464085,5.0,0.0,0.0,0.0,0.0,42.0,21.64,0.105181,0.108683,0.119039,0.115711,0.106221,0.10437,0.118917,0.113913,0.107966,1.6117934283927269
2018-03,AAPL,-0.0542104784814543,6.0,2.0,0.3735,0.0,0.747,27.0,21.07,0.105148,0.10875,0.119036,0.115838,0.106276,0.104196,0.118875,0.113976,0.107906,1.613147121413861
2018-04,AAPL,-0.0150197168232529,10.0,1.0,0.997,0.0,0.997,28.0,21.0,0.105148,0.10875,0.119036,0.115838,0.106276,0.104196,0.118875,0.113976,0.107906,1.6106219604809795
2018-05,AAPL,0.1307637906856464,7.0,0.0,0.0,0.0,0.0,39.0,20.5,0.105148,0.10875,0.119036,0.115838,0.106276,0.104196,0.118875,0.113976,0.107906,1.6147693099011158
2018-06,AAPL,-0.0055988423458048,7.0,1.0,-0.807,0.0,-0.807,25.0,19.71,0.105148,0.10875,0.119036,0.115838,0.106276,0.104196,0.118875,0.113976,0.107906,1.5897747240274251
2018-07,AAPL,0.0279835498925951,6.0,0.0,0.0,0.0,0.0,26.0,19.5,0.105148,0.10875,0.119036,0.115838,0.106276,0.104196,0.118875,0.113976,0.107906,1.751217271660359
2018-08,AAPL,0.1962270870851146,12.0,0.0,0.0,0.0,0.0,43.0,19.29,0.105148,0.10875,0.119036,0.115838,0.106276,0.104196,0.118875,0.113976,0.107906,1.8821704573792433
2018-09,AAPL,-0.0048251649421894,7.0,0.0,0.0,0.0,0.0,34.0,20.29,0.101255,0.100729,0.11611,0.129999,0.11374,0.109991,0.118226,0.105248,0.104702,2.0194549947851517
2018-10,AAPL,-0.0304773880498289,10.0,1.0,0.995,0.0,0.995,33.0,21.07,0.101255,0.100729,0.11611,0.129999,0.11374,0.109991,0.118226,0.105248,0.104702,2.00488154439675
2018-11,AAPL,-0.1840447168705562,5.0,1.0,0.998,0.0,0.998,50.0,21.29,0.101255,0.100729,0.11611,0.129999,0.11374,0.109991,0.118226,0.105248,0.104702,2.0353481764244172
2018-12,AAPL,-0.1136163995128975,10.0,0.0,0.0,0.0,0.0,38.0,20.07,0.104969,0.108824,0.118693,0.116065,0.106102,0.104472,0.118987,0.113748,0.108141,2.0198782931893007
2019-01,AAPL,0.0551540897782325,22.0,2.0,0.9795,0.0,1.959,51.0,20.43,0.104969,0.108824,0.118693,0.116065,0.106102,0.104472,0.118987,0.113748,0.108141,2.0897201742332823
2019-02,AAPL,0.0403146947211017,5.0,1.0,0.997,0.0,0.997,27.0,21.64,0.104969,0.108824,0.118693,0.116065,0.106102,0.104472,0.118987,0.113748,0.108141,2.064803400539846
2019-03,AAPL,0.101730955170771,7.0,0.0,0.0,0.0,0.0,30.0,21.64,0.105002,0.108812,0.118791,0.11627,0.106035,0.10455,0.118895,0.113656,0.107989,2.0287847718697893
2019-04,AAPL,0.0564361087735103,14.0,8.0,0.1629,0.0,1.3032,35.0,21.14,0.105002,0.108812,0.118791,0.11627,0.106035,0.10455,0.118895,0.113656,0.107989,2.0370562176092792
2019-05,AAPL,-0.1275730801635858,10.0,22.0,-0.0575,0.0,-1.2650000000000001,33.0,20.86,0.105002,0.108812,0.118791,0.11627,0.106035,0.10455,0.118895,0.113656,0.107989,2.001288714906581
2019-06,AAPL,0.1348729174218368,16.0,8.0,-0.4805,0.0,-3.844,25.0,20.64,0.105002,0.108812,0.118791,0.11627,0.106035,0.10455,0.118895,0.113656,0.107989,1.9702936889864089
2019-07,AAPL,0.0763946662936538,7.0,0.0,0.0,0.0,0.0,27.0,20.71,0.105002,0.108812,0.118791,0.11627,0.106035,0.10455,0.118895,0.113656,0.107989,1.9344165637665864
2019-08,AAPL,-0.0201838268732177,11.0,0.0,0.0,0.0,0.0,28.0,20.36,0.105002,0.108812,0.118791,0.11627,0.106035,0.10455,0.118895,0.113656,0.107989,1.9255833866288001
2019-09,AAPL,0.0770379461315011,24.0,0.0,0.0,0.0,0.0,23.0,21.43,0.106738,0.104707,0.111262,0.136591,0.106173,0.109324,0.109446,0.105788,0.10997,1.9151462864274362
2019-10,AAPL,0.1106844237706361,19.0,0.0,0.0,0.0,0.0,30.0,21.79,0.106738,0.104707,0.111262,0.136591,0.106173,0.109324,0.109446,0.105788,0.10997,1.9165293001802488
2019-11,AAPL,0.0743290896518664,6.0,0.0,0.0,0.0,0.0,25.0,22.43,0.106738,0.104707,0.111262,0.136591,0.106173,0.109324,0.109446,0.105788,0.10997,1.875712155594565
2019-12,AAPL,0.1020822982121547,8.0,0.0,0.0,0.0,0.0,29.0,20.93,0.104451,0.109039,0.118509,0.116111,0.105898,0.104707,0.119058,0.114147,0.10808,1.8480865855074782
2020-01,AAPL,0.0540101084746127,29.0,0.0,0.0,0.0,0.0,40.0,25.93,0.104451,0.109039,0.118509,0.116111,0.105898,0.104707,0.119058,0.114147,0.10808,1.8613311526418257
2020-02,AAPL,-0.1167973409467708,9.0,0.0,0.0,0.0,0.0,41.0,25.07,0.104451,0.109039,0.118509,0.116111,0.105898,0.104707,0.119058,0.114147,0.10808,1.8757212685553775
2020-03,AAPL,-0.0675540994275911,9.0,6.0,0.7007,0.0,4.2042,61.0,20.14,0.105872,0.109586,0.118315,0.116819,0.10582,0.10508,0.119692,0.111771,0.107044,2.1121331026797834
2020-04,AAPL,0.155373558741646,17.0,17.0,0.5359,0.0079,9.1103,39.0,20.79,0.105872,0.109586,0.118315,0.116819,0.10582,0.10508,0.119692,0.111771,0.107044,2.3055633277393177
2020-05,AAPL,0.0821651312354281,7.0,17.0,0.8105,0.0193,13.7785,31.0,22.21,0.105872,0.109586,0.118315,0.116819,0.10582,0.10508,0.119692,0.111771,0.107044,2.501548087036972
2020-06,AAPL,0.1504921910171721,7.0,6.0,0.4402,0.0,2.6412,36.0,21.93,0.105872,0.109586,0.118315,0.116819,0.10582,0.10508,0.119692,0.111771,0.107044,2.471847809421686
2020-07,AAPL,0.1651314833949384,18.0,24.0,0.6863,0.0,16.4712,44.0,21.71,0.105872,0.109586,0.118315,0.116819,0.10582,0.10508,0.119692,0.111771,0.107044,2.5525178418664316
2020-08,AAPL,0.2143798704327515,5.0,42.0,0.7244,0.0071,30.4248,74.0,20.71,0.105872,0.109586,0.118315,0.116819,0.10582,0.10508,0.119692,0.111771,0.107044,2.81012077805763
2020-09,AAPL,-0.1009081314762997,15.0,45.0,0.6998,0.0,31.491,100.0,22.07,0.109085,0.107057,0.112592,0.136585,0.102836,0.10737,0.109089,0.105286,0.1101,3.046269701691153
2020-10,AAPL,-0.0600122279329075,21.0,45.0,0.7666,0.0063,34.497,66.0,20.5,0.109085,0.107057,0.112592,0.136585,0.102836,0.10737,0.109089,0.105286,0.1101,3.2893213822525063
2020-11,AAPL,0.0936066345348354,5.0,27.0,0.5129,0.0134,13.8483,48.0,19.36,0.109085,0.107057,0.112592,0.136585,0.102836,0.10737,0.109089,0.105286,0.1101,3.342084502151909
2020-12,AAPL,0.1164966963952771,13.0,74.0,0.4457,0.0072,32.9818,49.0,19.07,0.105662,0.10958,0.118039,0.11715,0.105072,0.105421,0.119427,0.112136,0.107512,3.481793249374234
2021-01,AAPL,-0.0055017997099681,44.0,114.0,0.7152,0.016,81.5328,56.0,18.93,0.105662,0.10958,0.118039,0.11715,0.105072,0.105421,0.119427,0.112136,0.107512,3.7416040564796345
2021-02,AAPL,-0.0810850500956213,14.0,171.0,0.5825,0.0083,99.6075,53.0,20.0,0.105662,0.10958,0.118039,0.11715,0.105072,0.105421,0.119427,0.112136,0.107512,3.8445596531567405
2021-03,AAPL,0.0088448889592256,15.0,547.0,0.5784,0.0,316.38480000000004,52.0,19.79,0.105662,0.10958,0.118039,0.11715,0.105072,0.105421,0.119427,0.112136,0.107512,3.904988276974556
2021-04,AAPL,0.0762179159625742,9.0,914.0,0.5,0.006,457.0,47.0,19.36,0.105662,0.10958,0.118039,0.11715,0.105072,0.105421,0.119427,0.112136,0.107512,3.983223475473617
2021-05,AAPL,-0.052107193774991,9.0,723.0,0.4781,0.0061,345.66630000000004,36.0,19.64,0.105662,0.10958,0.118039,0.11715,0.105072,0.105421,0.119427,0.112136,0.107512,4.007476655929334
2021-06,AAPL,0.1009758509651075,10.0,774.0,0.6238,0.0,482.82120000000003,32.0,20.21,0.105662,0.10958,0.118039,0.11715,0.105072,0.105421,0.119427,0.112136,0.107512,4.013547862997266
2021-07,AAPL,0.064982723537627,14.0,731.0,0.5182,0.0094,378.8042,44.0,19.43,0.105662,0.10958,0.118039,0.11715,0.105072,0.105421,0.119427,0.112136,0.107512,4.138413638827442
2021-08,AAPL,0.0409296982431242,18.0,548.0,0.4818,0.0,264.0264,32.0,18.29,0.105662,0.10958,0.118039,0.11715,0.105072,0.105421,0.119427,0.112136,0.107512,4.143407084265045
2021-09,AAPL,-0.0666403755810458,12.0,784.0,0.3937,0.0,308.6608,33.0,19.5,0.108208,0.103008,0.109723,0.135254,0.106659,0.108361,0.109651,0.108181,0.110954,4.156980566125043
2021-10,AAPL,0.0586571841736982,13.0,870.0,0.4333,0.008,376.971,32.0,19.64,0.108208,0.103008,0.109723,0.135254,0.106659,0.108361,0.109651,0.108181,0.110954,4.205729432186992
2021-11,AAPL,0.103471371680557,10.0,562.0,0.5008,0.0076,281.44960000000003,30.0,20.79,0.108208,0.103008,0.109723,0.135254,0.106659,0.108361,0.109651,0.108181,0.110954,4.183214416679777
2021-12,AAPL,0.0757964208847943,10.0,790.0,0.4975,0.0058,393.025,42.0,19.29,0.105711,0.109549,0.118163,0.117215,0.105154,0.105612,0.119013,0.11202,0.107563,4.284970321477212
2022-01,AAPL,-0.0157120713440336,30.0,836.0,0.5727,0.0048,478.7772,38.0,24.86,0.105711,0.109549,0.118163,0.117215,0.105154,0.105612,0.119013,0.11202,0.107563,4.384284972877306
2022-02,AAPL,-0.0552695430679262,9.0,722.0,0.5212,0.0,376.3064,29.0,26.0,0.105711,0.109549,0.118163,0.117215,0.105154,0.105612,0.119013,0.11202,0.107563,4.381207675625218
2022-03,AAPL,0.0588204823982816,12.0,884.0,0.3775,0.0071,333.71,30.0,27.36,0.105234,0.109539,0.117868,0.117348,0.105264,0.105307,0.119468,0.112392,0.10758,4.43045933113038
2022-04,AAPL,-0.0971306925410933,14.0,749.0,0.4195,0.0,314.2055,29.0,26.71,0.105234,0.109539,0.117868,0.117348,0.105264,0.105307,0.119468,0.112392,0.10758,4.412886273420051
2022-05,AAPL,-0.055883135233157,14.0,676.0,0.3703,0.0,250.3228,36.0,25.5,0.105234,0.109539,0.117868,0.117348,0.105264,0.105307,0.119468,0.112392,0.10758,4.389553411253999
2022-06,AAPL,-0.0800800804994181,12.0,804.0,0.4663,0.0079,374.9052,28.0,25.64,0.105234,0.109539,0.117868,0.117348,0.105264,0.105307,0.119468,0.112392,0.10758,4.4060766784327745
2022-07,AAPL,0.1886337689708137,6.0,773.0,0.3936,0.0063,304.2528,27.0,23.43,0.105234,0.109539,0.117868,0.117348,0.105264,0.105307,0.119468,0.112392,0.10758,4.402685164023969
2022-08,AAPL,-0.0325518412661104,10.0,673.0,0.4416,0.0,297.1968,26.0,22.79,0.105234,0.109539,0.117868,0.117348,0.105264,0.105307,0.119468,0.112392,0.10758,4.3743032147305545
2022-09,AAPL,-0.1197561857934901,16.0,794.0,0.4647,0.0,368.9718,27.0,24.5,0.105334,0.106185,0.112584,0.136156,0.108138,0.108728,0.109296,0.105354,0.108225,4.423994609395715
2022-10,AAPL,0.109551361732739,11.0,710.0,0.4578,0.0058,325.038,28.0,24.57,0.105334,0.106185,0.112584,0.136156,0.108138,0.108728,0.109296,0.105354,0.108225,4.4498642164133315
2022-11,AAPL,-0.0346286526837943,15.0,728.0,0.2854,0.0,207.7712,24.0,25.79,0.105334,0.106185,0.112584,0.136156,0.108138,0.108728,0.109296,0.105354,0.108225,4.382182790325139
2022-12,AAPL,-0.1208166392662937,7.0,619.0,0.3104,0.0071,192.1376,21.0,25.86,0.105454,0.10974,0.117676,0.117556,0.105173,0.10513,0.11937,0.112407,0.107494,4.3249182175970295
2023-01,AAPL,0.1105208662454826,37.0,656.0,0.3983,0.0085,261.2848,23.0,27.43,0.105454,0.10974,0.117676,0.117556,0.105173,0.10513,0.11937,0.112407,0.107494,4.353544688205121
2023-02,AAPL,0.0216234580368568,12.0,537.0,0.4466,0.0,239.8242,26.0,31.0,0.105454,0.10974,0.117676,0.117556,0.105173,0.10513,0.11937,0.112407,0.107494,4.322799681334762
2023-03,AAPL,0.1203562905885895,8.0,564.0,0.4842,0.0074,273.0888,21.0,30.57,0.105454,0.10974,0.117676,0.117556,0.105173,0.10513,0.11937,0.112407,0.107494,4.313077256654249
2023-04,AAPL,0.0289873279040369,20.0,527.0,0.5173,0.0069,272.6171,21.0,30.14,0.105454,0.10974,0.117676,0.117556,0.105173,0.10513,0.11937,0.112407,0.107494,4.308044614903215
2023-05,AAPL,0.044613409289288,15.0,527.0,0.5653,0.0,297.9131,25.0,31.29,0.105454,0.10974,0.117676,0.117556,0.105173,0.10513,0.11937,0.112407,0.107494,4.315241656562999
2023-06,AAPL,0.0958439774290391,19.0,733.0,0.5435,0.0258,398.3855,30.0,32.64,0.104308,0.106826,0.119086,0.116483,0.106813,0.103811,0.121429,0.113438,0.107806,4.358893779858175
2023-07,AAPL,0.0127852213788295,11.0,487.0,0.618,0.0116,300.966,24.0,30.57,0.104308,0.106826,0.119086,0.116483,0.106813,0.103811,0.121429,0.113438,0.107806,4.329363525347733
2023-08,AAPL,-0.0436749353170743,9.0,572.0,0.6053,0.0125,346.23159999999996,29.0,29.57,0.104308,0.106826,0.119086,0.116483,0.106813,0.103811,0.121429,0.113438,0.107806,4.318918863339833
2023-09,AAPL,-0.0874479874821581,14.0,978.0,0.4459,0.0052,436.09020000000004,27.0,30.57,0.105114505,0.1059385,0.1157895,0.1264405,0.107176,0.106445506,0.115593,0.1095125,0.10799,4.342536779571853
2023-10,AAPL,-0.0025697113048074,18.0,719.0,0.5043,0.0141,362.5917,20.0,31.0,0.105114505,0.1059385,0.1157895,0.1264405,0.107176,0.106445506,0.115593,0.1095125,0.10799,4.349002679979842
2023-11,AAPL,0.1123145996655736,15.0,727.0,0.5535,0.0126,402.3945,25.0,31.86,0.105114505,0.1059385,0.1157895,0.1264405,0.107176,0.106445506,0.115593,0.1095125,0.10799,4.353748785388008
2023-12,AAPL,0.0149178795080204,11.0,715.0,0.4742,0.0086,339.053,20.0,30.79,0.102876,0.105714,0.118428,0.116138,0.109028,0.104962,0.124256,0.11265,0.105947,4.291084646206265
2024-01,AAPL,-0.042227177347348,30.0,784.0,0.5537,0.016,434.1008,25.0,32.79,0.102876,0.105714,0.118428,0.116138,0.109028,0.104962,0.124256,0.11265,0.105947,4.291069323243182
2024-02,AAPL,-0.0197937566989824,13.0,590.0,0.6688,0.0229,394.592,26.0,36.07,0.102876,0.105714,0.118428,0.116138,0.109028,0.104962,0.124256,0.11265,0.105947,4.30776325087714
2024-03,AAPL,-0.0500758598380319,4.0,500.0,0.5892,0.0191,294.59999999999997,29.0,35.86,0.102987,0.105771,0.118286,0.116262,0.109118,0.105139,0.12432,0.112569,0.105548,4.276910447205828
2024-04,AAPL,-0.0067061471577605,9.0,436.0,0.5666,0.0253,247.0376,24.0,35.29,0.102987,0.105771,0.118286,0.116262,0.109118,0.105139,0.12432,0.112569,0.105548,4.277071823495359
2024-05,AAPL,0.1286911779449167,21.0,547.0,0.6667,0.0282,364.68489999999997,29.0,36.21,0.102987,0.105771,0.118286,0.116262,0.109118,0.105139,0.12432,0.112569,0.105548,4.305609042445749
2024-06,AAPL,0.0970386573923578,11.0,552.0,0.6902,0.0684,380.9904,35.0,34.0,0.102497,0.105372,0.1197,0.115778,0.109006,0.104134,0.124659,0.112879,0.105976,4.415351699572442
2024-07,AAPL,0.0544106718111168,6.0,531.0,0.7246,0.0545,384.7626,29.0,32.57,0.102497,0.105372,0.1197,0.115778,0.109006,0.104134,0.124659,0.112879,0.105976,4.499646116482812
2024-08,AAPL,0.0311599896349363,18.0,470.0,0.6571,0.0361,308.837,33.0,33.07,0.102497,0.105372,0.1197,0.115778,0.109006,0.104134,0.124659,0.112879,0.105976,4.539351623587737
2024-09,AAPL,0.0186449818453784,7.0,415.0,0.6671,0.0452,276.8465,24.0,35.36,0.106122,0.106454,0.112909,0.135794,0.106387,0.107584,0.109532,0.105819,0.109397,4.544388190705181
2024-10,AAPL,-0.0304291187173204,20.0,353.0,0.7232,0.0294,255.28959999999998,25.0,36.21,0.106122,0.106454,0.112909,0.135794,0.106387,0.107584,0.109532,0.105819,0.109397,4.5336021416926275
2024-11,AAPL,0.0505510007431058,13.0,67.0,0.2614,0.0277,17.5138,22.0,38.36,0.106122,0.106454,0.112909,0.135794,0.106387,0.107584,0.109532,0.105819,0.109397,4.435658482042072
2024-12,AAPL,0.0563161605010411,9.0,53.0,0.1984,0.0117,10.5152,23.0,37.14,0.102497,0.105372,0.1197,0.115778,0.109006,0.104134,0.124659,0.112879,0.105976,4.290346551550531
2025-01,AAPL,-0.0575831637981826,24.0,343.0,0.6431,0.0432,220.5833,29.0,38.79,0.102497,0.105372,0.1197,0.115778,0.109006,0.104134,0.124659,0.112879,0.105976,4.340495181722318
2025-02,AAPL,0.0247456649098911,18.0,474.0,0.5764,0.0451,273.2136,26.0,41.43,0.102497,0.105372,0.1197,0.115778,0.109006,0.104134,0.124659,0.112879,0.105976,4.390868241139137
2025-03,AAPL,-0.0804902935224683,14.0,448.0,0.6295,0.0514,282.01599999999996,24.0,39.86,0.102748,0.105482,0.118987,0.115762,0.109153,0.103804,0.125715,0.112427,0.105922,4.423257043511404
