Iter,hps,sum,rrse,rrae,corr,smape,valid rse,valid r2,valid mase,valid smape,valid mape,valid mse,valid mae,valid rmse,valid rae,valid hist_rse,valid global_rse,valid corr,test rse,test r2,test mase,test smape,test mape,test mse,test mae,test rmse,test rae,test hist_rse,test global_rse,test corr,best_epoch
27,"[2, 0.0008, 8, 16, 24, 32, 15, 0.6, 1, 40, 0.2, 0.1, 3, True]",1.5112864,1.5112864,1.4388915,0.53466994,0.05209054,1.5112864,-2.6160216,0.353655,0.05209054,0.098589316,0.36458972,0.37995133,0.491220,1.4388915,0.438079,5.609861,0.53466994,1.6370701,-2.406207,0.482541,0.06837572,0.1265988,0.6685903,0.5143113,0.637031,1.6318648,0.580436,6.461607,0.34366834,140
28,"[2, 0.0005, 8, 12, 16, 32, 15, 0.6, 1, 20, 0.1, 0.1, 3, True]",2.424617,2.424617,2.3350685,0.1437092,0.07864403,2.424617,-16.558397,0.445424,0.07864403,0.1318037,0.48652413,0.4760186,0.591865,2.3350685,0.535926,6.480404,0.1437092,2.0469337,-3.8282242,0.611212,0.08830205,0.15467809,0.9535018,0.6501011,0.795032,2.0329962,0.715482,7.716516,0.17375824,4
29,"[2, 0.0003, 12, 8, 32, 32, 20, 0.6, 1, 30, 0.05, 0.1, 3, True]",2.3792877,2.3792877,2.3264503,0.09385269,0.0789466,2.3792877,-19.714546,0.469398,0.0789466,0.14089964,0.5205508,0.5056217,0.618371,2.3264503,0.556615,6.703188,0.09385269,2.039423,-3.7581906,0.611162,0.08915666,0.15527289,0.9504501,0.6496238,0.792761,2.0235276,0.714703,7.704158,0.102743246,6
30,"[2, 0.0008, 8, 16, 24, 32, 9, 0.6, 1, 30, 0.1, 3, 3, True]",1.746621,1.746621,1.7062994,0.51959825,0.055304896,1.746621,-4.247459,0.375335,0.055304896,0.10611534,0.40063018,0.41215676,0.525433,1.7062994,0.455634,5.880600,0.51959825,1.7180797,-2.9774587,0.501486,0.06971417,0.1315952,0.6695225,0.5280001,0.648527,1.6855088,0.595069,6.466110,0.4537538,120
31,"[2, 0.0008, 8, 16, 24, 32, 15, 0.6, 1, 40, 0.2, 0.1, 3, True]",1.7504685,1.7504685,1.7093282,0.49955264,0.055417236,1.7504685,-3.7513955,0.369683,0.055417236,0.10536449,0.35136217,0.39680752,0.505571,1.7093282,0.452224,5.507156,0.49955264,1.6755176,-2.4257514,0.496727,0.06972356,0.12966685,0.65372217,0.5222011,0.641097,1.6826245,0.591197,6.389357,0.4670513,67
32,"[2, 0.0008, 8, 16, 24, 32, 15, 0.6, 1, 40, 0.2, 0.1, 3, True]",1.9537519,1.9537519,1.9273314,0.48982343,0.060344957,1.9537519,-5.8472753,0.401000,0.060344957,0.11394036,0.41088253,0.43814805,0.550053,1.9273314,0.482879,5.955369,0.48982343,1.5745889,-1.9968123,0.504816,0.06928937,0.124787934,0.7155584,0.5253183,0.643197,1.5621632,0.592187,6.684718,0.4394507,80
33,"[2, 0.0008, 8, 16, 24, 32, 15, 0.6, 1, 40, 0.2, 0.1, 3, True]",1.7960316,1.7960316,1.7427061,0.50038284,0.054904923,1.7960316,-4.5051556,0.367603,0.054904923,0.103476994,0.36186126,0.39803612,0.512081,1.7427061,0.449190,5.588830,0.50038284,1.823024,-3.108745,0.528431,0.074278966,0.13491173,0.7852547,0.56952214,0.704131,1.8189055,0.630991,7.002704,0.3464314,150
34,"[2, 0.0008, 12, 16, 24, 32, 15, 0.6, 1, 40, 0.2, 3, 3, True]",2.2634025,2.2634025,2.195997,0.20886973,0.07414294,2.2634025,-19.944073,0.451634,0.07414294,0.13283652,0.5078935,0.48488745,0.602063,2.195997,0.539597,6.621192,0.20886973,1.8870682,-3.1014035,0.581123,0.08378824,0.14718215,0.8747881,0.61223096,0.742846,1.8852575,0.678112,7.391149,0.24117534,2
35,"[2, 0.0005, 8, 8, 24, 32, 20, 0.6, 1, 40, 0.1, 0.1, 3, True]",2.560416,2.560416,2.4943764,0.079994984,0.07848023,2.560416,-17.787296,0.457576,0.07848023,0.13598527,0.49512923,0.48917478,0.599023,2.4943764,0.542497,6.537461,0.079994984,2.1767874,-5.007213,0.615093,0.089667685,0.15801366,0.9696259,0.6559151,0.808106,2.1399393,0.725810,7.781487,0.059429124,3
36,"[2, 0.0008, 8, 16, 16, 64, 15, 0.6, 1, 20, 0.2, 3, 3, True]",1.7304802,1.7304802,1.6077859,0.44909507,0.056628935,1.7304802,-4.2728605,0.378003,0.056628935,0.10429872,0.5720577,0.4343681,0.559948,1.6077859,0.458336,7.026997,0.44909507,1.6683203,-2.1723306,0.520998,0.07166067,0.12971084,0.83920413,0.5693692,0.703055,1.6259161,0.617268,7.239263,0.33261383,74
37,"[2, 0.0008, 12, 16, 24, 32, 15, 0.6, 1, 40, 0.2, 0.1, 2, True]",1.7885972,1.7885972,1.7552104,0.49689153,0.055762425,1.7885972,-4.890715,0.372323,0.055762425,0.10490029,0.4026243,0.4145812,0.521890,1.7552104,0.445414,5.895218,0.49689153,1.6459817,-2.154815,0.502674,0.0695273,0.12749107,0.72711194,0.54407007,0.661625,1.637881,0.588504,6.738467,0.47520295,64
38,"[2, 0.0005, 8, 8, 32, 32, 9, 0.5, 1, 10, 0.05, 0.1, 3, True]",2.535586,2.535586,2.4772148,0.05991049,0.07855665,2.535586,-17.118196,0.454157,0.07855665,0.13396244,0.5090162,0.48790556,0.611765,2.4772148,0.548309,6.628506,0.05991049,2.1300254,-4.5612493,0.611422,0.08816387,0.15653342,0.94051915,0.651947,0.800202,2.1272697,0.719290,7.663803,0.07632725,3
39,"[2, 0.0003, 12, 16, 24, 64, 15, 0.6, 1, 40, 0.2, 3, 3, True]",2.3600345,2.3600345,2.2583277,0.09090063,0.076425195,2.3600345,-17.468458,0.452413,0.076425195,0.13498743,0.49422738,0.4854963,0.597347,2.2583277,0.539311,6.531505,0.09090063,2.0119078,-3.6722035,0.597521,0.08587815,0.15062317,0.9204271,0.6314797,0.782200,1.9621078,0.707088,7.581501,0.07850002,5
40,"[2, 0.0008, 8, 16, 16, 32, 15, 0.5, 1, 40, 0.1, 1, 2, True]",1.5056806,1.5056806,1.4279907,0.50377756,0.053639416,1.5056806,-2.826831,0.351784,0.053639416,0.09791658,0.35880476,0.3738283,0.482042,1.4279907,0.429199,5.565177,0.50377756,1.6346204,-2.4769175,0.501856,0.069358915,0.127212,0.75981313,0.5292733,0.657992,1.5946558,0.597390,6.888329,0.36279812,139
41,"[2, 0.0008, 8, 16, 16, 32, 15, 0.5, 1, 40, 0.1, 1, 2, True]",2.5695045,2.5695045,2.4275794,0.042391203,0.07748081,2.5695045,-15.41086,0.451123,0.07748081,0.13595514,0.49317184,0.4855183,0.604561,2.4275794,0.546276,6.524527,0.042391203,2.1737647,-4.7614074,0.608240,0.08788895,0.15659241,0.93543315,0.64433455,0.805731,2.1075392,0.728398,7.643053,0.05589212,3
42,"[2, 0.0008, 8, 16, 16, 32, 15, 0.5, 1, 40, 0.1, 1, 2, True]",2.2206917,2.2206917,2.1545491,0.20481491,0.07242249,2.2206917,-13.553889,0.431330,0.07242249,0.12530242,0.46455815,0.46069604,0.580015,2.1545491,0.521552,6.332423,0.20481491,1.8663037,-2.977242,0.574027,0.08210034,0.1441635,0.8691013,0.60357624,0.737710,1.8534262,0.673543,7.367086,0.2103416,2
43,"[2, 0.0008, 8, 16, 16, 32, 20, 0.5, 1, 40, 0.1, 1, 2, True]",2.3538988,2.3538988,2.267681,0.13694754,0.074837215,2.3538988,-16.541494,0.444659,0.074837215,0.13053988,0.4831453,0.4759822,0.591898,2.267681,0.532977,6.457862,0.13694754,2.030078,-4.0065207,0.593902,0.086006254,0.15022616,0.9263726,0.6289374,0.774617,2.0133996,0.701135,7.605948,0.15334655,3
44,"[2, 0.0008, 8, 16, 16, 32, 15, 0.5, 1, 30, 0.1, 1, 2, True]",2.4879463,2.4879463,2.4479022,0.13399306,0.07973097,2.4879463,-16.840355,0.452427,0.07973097,0.1342636,0.49561656,0.48561957,0.601111,2.4479022,0.541978,6.540678,0.13399306,2.0833478,-4.141214,0.615367,0.08903654,0.15680753,0.9571808,0.6567352,0.801268,2.0757527,0.719154,7.731388,0.14834638,2
45,"[2, 0.0008, 8, 12, 16, 32, 15, 0.5, 1, 10, 0.1, 1, 2, True]",2.4052007,2.4052007,2.3510492,0.12195832,0.07849829,2.4052007,-17.451132,0.445806,0.07849829,0.13258204,0.4911744,0.4786915,0.596810,2.3510492,0.537361,6.511300,0.12195832,2.013182,-3.651211,0.602901,0.08657891,0.15297768,0.91409606,0.6375313,0.780542,1.9905416,0.706219,7.555382,0.13792227,2
46,"[2, 0.0008, 8, 16, 32, 64, 9, 0.4, 1, 40, 0.05, 1, 2, True]",2.6782708,2.6782708,2.6448061,0.11561938,0.084255375,2.6782708,-19.847761,0.455599,0.084255375,0.13398334,0.5245326,0.48900953,0.614794,2.6448061,0.551594,6.728776,0.11561938,2.1865952,-4.6935225,0.629133,0.09300477,0.16446687,0.9758657,0.67403793,0.819261,2.1901984,0.736656,7.806486,0.15549836,2
47,"[2, 0.0005, 12, 8, 24, 32, 15, 0.6, 1, 20, 0.2, 0.1, 3, True]",2.3506055,2.3506055,2.2733848,0.062401835,0.074665055,2.3506055,-17.602406,0.451824,0.074665055,0.13345428,0.4932639,0.4828817,0.595086,2.2733848,0.537908,6.525135,0.062401835,2.014164,-3.830683,0.594343,0.08517726,0.15082458,0.90931785,0.62706536,0.775512,1.9913265,0.702209,7.535609,0.0475108,4
48,"[2, 0.0008, 8, 16, 32, 32, 15, 0.5, 1, 40, 0.2, 0.1, 3, True]",1.416253,1.416253,1.3620474,0.5309101,0.049662486,1.416253,-1.4794385,0.336381,0.049662486,0.093115605,0.29605967,0.35390916,0.448932,1.3620474,0.406974,5.055213,0.5309101,1.5972713,-1.887781,0.504685,0.07096202,0.12996754,0.6441833,0.52268386,0.643113,1.5676198,0.599812,6.342570,0.36847705,150
49,"[2, 0.0008, 8, 16, 32, 32, 5, 0.5, 1, 10, 0.2, 1, 2, True]",2.2359347,2.2359347,2.176364,0.12107472,0.07510507,2.2359347,-19.640413,0.450599,0.07510507,0.13219126,0.5125158,0.48488677,0.605804,2.176364,0.542537,6.651253,0.12107472,1.8912318,-2.925875,0.588003,0.084876575,0.14819802,0.9094618,0.62210476,0.758918,1.8823849,0.688913,7.536206,0.15330462,2
50,"[2, 0.0003, 8, 16, 32, 64, 7, 0.5, 1, 64, 0.1, 0.1, 3, True]",1.7796191,1.7796191,1.7093858,0.55579007,0.054891493,1.7796191,-3.8768656,0.366352,0.054891493,0.10800057,0.36523274,0.39545405,0.503637,1.7093858,0.450674,5.614805,0.55579007,1.6515828,-2.8151143,0.498469,0.06885031,0.13120982,0.6614535,0.5201078,0.635526,1.6353582,0.587824,6.427027,0.5259205,150
51,"[2, 0.0008, 8, 16, 32, 32, 15, 0.5, 1, 40, 0.2, 0.1, 3, True]",1.4189538,1.4189538,1.3224806,0.51013666,0.046744093,1.4189538,-1.5529772,0.329455,0.046744093,0.08967665,0.29229456,0.3437904,0.447432,1.3224806,0.408958,5.022966,0.51013666,1.7152551,-2.789416,0.513407,0.07174127,0.13162112,0.7354066,0.5406899,0.676097,1.680465,0.619283,6.776793,0.297398,149
52,"[2, 0.0008, 8, 16, 32, 32, 15, 0.5, 1, 40, 0.2, 0.1, 3, True]",2.3221548,2.3221548,2.2471287,0.124001116,0.073401414,2.3221548,-15.059871,0.436279,0.073401414,0.13736974,0.4997912,0.47912306,0.593322,2.2471287,0.531520,6.568166,0.124001116,2.001439,-3.8575172,0.587732,0.083549924,0.14760661,0.9021626,0.6202797,0.772731,1.9599339,0.696344,7.505902,0.098848194,2
53,"[2, 0.0008, 8, 16, 32, 32, 15, 0.5, 1, 40, 0.2, 0.1, 3, True]",1.7423272,1.7423272,1.723318,0.48056328,0.056820042,1.7423272,-4.2227783,0.365675,0.056820042,0.105059,0.35147148,0.3992411,0.509550,1.723318,0.446746,5.508012,0.48056328,1.4905477,-1.4828085,0.491135,0.06978752,0.12649515,0.69729275,0.5133036,0.630580,1.464669,0.585308,6.598847,0.43335745,43
54,"[2, 0.0008, 8, 16, 32, 32, 15, 0.5, 1, 40, 0.2, 0.1, 3, True]",1.6501963,1.6501963,1.6108546,0.53033936,0.055325877,1.6501963,-3.6716695,0.390195,0.055325877,0.10584211,0.39670452,0.41757146,0.524036,1.6108546,0.463883,5.851718,0.53033936,1.6197722,-2.2314634,0.488836,0.067711286,0.12601122,0.6530939,0.5178204,0.634078,1.6195462,0.579352,6.386285,0.4929269,137
55,"[2, 0.0008, 8, 12, 32, 32, 15, 0.5, 1, 64, 0.2, 0.1, 3, True]",2.2977629,2.2977629,2.243836,0.1264565,0.07434473,2.2977629,-17.633747,0.454791,0.07434473,0.13466252,0.49226144,0.48793772,0.601053,2.243836,0.541842,6.518501,0.1264565,1.9368492,-3.3434558,0.584730,0.084224485,0.14818025,0.88191855,0.6160095,0.755237,1.9301823,0.687256,7.421210,0.1366745,3
56,"[1, 0.0008, 8, 16, 32, 32, 15, 0.5, 1, 40, 0.2, 0.1, 3, True]",2.3596385,2.3596385,2.2694447,0.17705466,0.076855734,2.3596385,-13.36003,0.435359,0.076855734,0.12692848,0.47626576,0.46918562,0.589408,2.2694447,0.526077,6.411720,0.17705466,2.0128233,-3.662617,0.605073,0.08739914,0.15293737,0.9378482,0.6430101,0.784571,1.9914863,0.707239,7.652913,0.20386723,2
57,"[2, 0.0008, 8, 16, 32, 32, 20, 0.4, 1, 40, 0.2, 0.1, 3, True]",2.3416712,2.3416712,2.358152,0.4527937,0.064632095,2.3416712,-14.470179,0.428664,0.064632095,0.12837258,0.47502807,0.47240373,0.594657,2.358152,0.520071,6.403383,0.4527937,1.7409482,-3.0172944,0.512441,0.07144665,0.13229796,0.65331054,0.5310801,0.647186,1.7463716,0.600946,6.387344,0.49603114,25
58,"[2, 0.0008, 8, 16, 32, 32, 5, 0.5, 1, 64, 0.05, 3, 3, True]",2.413488,2.413488,2.3410878,0.10410138,0.077492684,2.413488,-16.490307,0.447179,0.077492684,0.12853307,0.49309996,0.47652832,0.597682,2.3410878,0.536070,6.524051,0.10410138,2.1113255,-4.4972363,0.617375,0.08957112,0.15667984,0.96652627,0.6570781,0.799874,2.116701,0.719789,7.769040,0.11542263,1
59,"[2, 0.0008, 8, 16, 32, 32, 15, 0.5, 1, 40, 0.2, 0.1, 2, True]",2.417409,2.417409,2.3615181,0.45809978,0.06458245,2.417409,-15.669331,0.435808,0.06458245,0.12524576,0.48750436,0.46936995,0.597012,2.3615181,0.530531,6.486929,0.45809978,1.6315962,-2.1513991,0.504484,0.07029421,0.12842518,0.66075474,0.52146477,0.634344,1.636303,0.589585,6.423631,0.5034765,47
60,"[1, 0.0005, 12, 8, 16, 48, 7, 0.5, 1, 30, 0.2, 1, 3, True]",2.3102171,2.3102171,2.222094,0.08975563,0.076653436,2.3102171,-15.931643,0.447076,0.076653436,0.1323412,0.4804985,0.4782713,0.590159,2.222094,0.533238,6.440148,0.08975563,1.9885614,-3.4534879,0.599482,0.086505614,0.1505288,0.93890405,0.63291043,0.780438,1.9558288,0.706676,7.657220,0.09100318,2
61,"[2, 0.0008, 8, 16, 24, 32, 15, 0.6, 1, 40, 0.2, 0.1, 3, True]",1.3040352,1.3040352,1.2425478,0.5989798,0.0431184,1.3040352,-1.5625876,0.305598,0.0431184,0.08424718,0.25527194,0.32345793,0.419798,1.2425478,0.377777,4.694090,0.5989798,1.4620894,-1.4715118,0.436861,0.05996108,0.11237502,0.5384817,0.46113667,0.579793,1.4199281,0.532611,5.798905,0.43885887,149
