Iter,hps,sum,rrse,rrae,corr,smape,valid rse,valid r2,valid mase,valid smape,valid mape,valid mse,valid mae,valid rmse,valid rae,valid hist_rse,valid global_rse,valid corr,test rse,test r2,test mase,test smape,test mape,test mse,test mae,test rmse,test rae,test hist_rse,test global_rse,test corr,best_epoch
53,"[2, 0.0005, 12, 12, 24, 48, 5, 0.5, 1, 10, 0.2, 3, 3, True]",1.547566,1.547566,1.529017,0.4003115,0.016517865,1.547566,-2.6540694,0.534683,0.016517865,0.03329171,0.026551161,0.11712844,0.148214,1.529017,0.149379,1.308525,0.4003115,1.3109981,-1.5497518,0.647791,0.016834918,0.03343128,0.03947598,0.13862714,0.174258,1.2550948,0.186540,1.144634,0.60199285,27
54,"[2, 0.0005, 12, 12, 24, 48, 5, 0.5, 1, 10, 0.2, 3, 3, True]",1.5355152,1.5355152,1.5289186,0.4033511,0.016552195,1.5355152,-2.6206644,0.534518,0.016552195,0.03337699,0.026144437,0.11724618,0.147037,1.5289186,0.148125,1.298464,0.4033511,1.3331625,-1.6477692,0.659512,0.0171938,0.034164544,0.040090125,0.14092667,0.176101,1.2884518,0.188788,1.153503,0.5914144,23
55,"[2, 0.0005, 12, 12, 24, 48, 7, 0.5, 1, 20, 0.2, 3, 3, True]",1.5242397,1.5242397,1.5125803,0.42497855,0.016695285,1.5242397,-2.5732908,0.532720,0.016695285,0.03379041,0.026165562,0.116549365,0.147313,1.5125803,0.149022,1.298989,0.42497855,1.358611,-1.8463957,0.657086,0.017245164,0.034289815,0.04015635,0.14008375,0.175905,1.309296,0.189231,1.154456,0.5885352,21
56,"[2, 0.0005, 12, 16, 32, 48, 7, 0.6, 1, 40, 0.1, 3, 3, True]",1.518705,1.518705,1.5071723,0.40571368,0.016720414,1.518705,-2.4044714,0.534119,0.016720414,0.03358951,0.02618858,0.11707796,0.147646,1.5071723,0.148905,1.299560,0.40571368,1.3249955,-1.5676514,0.663203,0.017236732,0.034165148,0.041043546,0.14167948,0.177148,1.2735021,0.189931,1.167139,0.59571844,26
57,"[2, 0.0005, 8, 8, 24, 48, 9, 0.6, 1, 20, 0.2, 3, 3, True]",1.5123405,1.5123405,1.5093434,0.41217315,0.017059918,1.5123405,-2.3237336,0.535085,0.017059918,0.033965405,0.025971225,0.11764724,0.146746,1.5093434,0.147825,1.294156,0.41217315,1.337536,-1.6776986,0.667249,0.01742355,0.03459463,0.040668223,0.14260659,0.176714,1.2967606,0.189561,1.161790,0.59974134,23
58,"[1, 0.0008, 12, 8, 16, 32, 15, 0.6, 1, 30, 0.1, 3, 2, True]",1.538677,1.538677,1.526623,0.39195862,0.016617965,1.538677,-2.515079,0.536939,0.016617965,0.033570934,0.026457546,0.11818031,0.148790,1.526623,0.149384,1.306216,0.39195862,1.3338832,-1.6369616,0.656209,0.017156936,0.03407467,0.04045945,0.14122717,0.177328,1.2839049,0.189481,1.158805,0.5927668,27
59,"[2, 0.0005, 12, 16, 24, 48, 20, 0.4, 1, 10, 0.2, 3, 3, True]",1.5196601,1.5196601,1.4964974,0.4003156,0.017807255,1.5196601,-2.297199,0.544881,0.017807255,0.034713697,0.027957642,0.120616764,0.152814,1.4964974,0.153060,1.342736,0.4003156,1.415993,-1.8788546,0.718503,0.01877364,0.03711671,0.04749472,0.15458289,0.191370,1.3553841,0.203799,1.255518,0.5685759,29
60,"[2, 0.0003, 12, 8, 16, 48, 7, 0.6, 1, 20, 0.2, 0.1, 3, True]",1.5318652,1.5318652,1.5174366,0.41690364,0.017894112,1.5318652,-2.3317401,0.557658,0.017894112,0.03605981,0.029559607,0.12298271,0.156035,1.5174366,0.156753,1.380669,0.41690364,1.4764783,-2.314944,0.713183,0.0188425,0.03733239,0.04975101,0.15281324,0.195333,1.4008912,0.208428,1.284994,0.5326255,26
61,"[2, 0.0003, 12, 8, 16, 48, 20, 0.6, 1, 20, 0.2, 3, 3, True]",1.5606194,1.5606194,1.5557493,0.41862246,0.01709908,1.5606194,-2.6138866,0.542363,0.01709908,0.03443255,0.026881363,0.11944697,0.149023,1.5557493,0.150033,1.316637,0.41862246,1.382782,-1.9739628,0.665652,0.017546594,0.034975473,0.04041264,0.14209904,0.177505,1.3393437,0.190823,1.158134,0.5930814,29
62,"[2, 0.0003, 12, 8, 16, 48, 20, 0.6, 1, 20, 0.2, 3, 3, True]",1.5103133,1.5103133,1.4912295,0.36973894,0.018848335,1.5103133,-1.9651245,0.569521,0.018848335,0.03677204,0.03249784,0.12689906,0.161205,1.4912295,0.160731,1.447663,0.36973894,1.4847634,-2.038065,0.763560,0.02000357,0.03927152,0.059705596,0.16532557,0.211119,1.4149553,0.222346,1.407692,0.49382055,38
63,"[2, 0.0003, 12, 8, 16, 48, 20, 0.6, 2, 20, 0.2, 3, 3, True]",1.506445,1.506445,1.501592,0.398098,0.018010415,1.506445,-2.1078768,0.557451,0.018010415,0.035653234,0.028787484,0.123032145,0.154389,1.501592,0.155194,1.362518,0.398098,1.4257658,-1.8895223,0.724448,0.01898775,0.03750091,0.0501991,0.15582815,0.195606,1.3722432,0.208062,1.290768,0.54982656,60
64,"[2, 0.0003, 12, 8, 16, 48, 20, 0.6, 1, 20, 0.2, 3, 3, True]",1.5361954,1.5361954,1.5153762,0.39805353,0.017408263,1.5361954,-2.4317322,0.545271,0.017408263,0.03461894,0.027663304,0.12030084,0.151697,1.5153762,0.151940,1.335649,0.39805353,1.3729262,-1.7450202,0.685414,0.017856566,0.03539076,0.043594085,0.14709456,0.183711,1.3163735,0.196022,1.202857,0.57814497,43
65,"[2, 0.0005, 12, 8, 16, 48, 7, 0.6, 1, 20, 0.2, 3, 3, True]",1.5618204,1.5618204,1.5543638,0.39794722,0.016553437,1.5618204,-2.7142303,0.541153,0.016553437,0.03345009,0.026815828,0.118681096,0.149083,1.5543638,0.150321,1.315031,0.39794722,1.327748,-1.6265066,0.647422,0.016904058,0.03361726,0.039945774,0.13892797,0.176174,1.2731196,0.188403,1.151425,0.59216744,30
66,"[1, 0.0005, 12, 16, 24, 48, 5, 0.6, 1, 20, 0.05, 3, 3, True]",1.4906666,1.4906666,1.483311,0.4121841,0.016875817,1.4906666,-2.2652154,0.536553,0.016875817,0.033928048,0.026270298,0.11773494,0.148188,1.483311,0.149624,1.301586,0.4121841,1.3495692,-1.6447064,0.675358,0.017629052,0.034909606,0.043238845,0.14434549,0.181691,1.3068525,0.194618,1.197946,0.5763437,21
67,"[1, 0.0005, 12, 16, 24, 48, 5, 0.6, 1, 64, 0.05, 1, 3, True]",1.5763382,1.5763382,1.5593523,0.4061663,0.016963635,1.5763382,-2.705519,0.540284,0.016963635,0.03426326,0.026998697,0.11845737,0.149043,1.5593523,0.150031,1.319507,0.4061663,1.3814616,-1.9978182,0.653557,0.017171342,0.034279127,0.038659092,0.1395712,0.174656,1.323904,0.187099,1.132729,0.5874825,32
68,"[1, 0.0005, 12, 16, 24, 64, 5, 0.5, 1, 20, 0.05, 3, 3, True]",1.5927899,1.5927899,1.578896,0.3945127,0.01717438,1.5927899,-2.759207,0.554814,0.01717438,0.034445945,0.027972141,0.12186121,0.152684,1.578896,0.153641,1.343084,0.3945127,1.3281564,-1.6147047,0.664273,0.017278008,0.034326516,0.04018777,0.14351802,0.176909,1.2816678,0.187949,1.154907,0.6094434,31
69,"[1, 0.0005, 12, 16, 24, 48, 5, 0.6, 1, 40, 0.05, 3, 3, True]",1.4504225,1.4504225,1.4623497,0.40813836,0.0175601,1.4504225,-2.5027018,0.535237,0.0175601,0.0338943,0.026974732,0.11845023,0.149935,1.4623497,0.149819,1.318921,0.40813836,1.3661457,-1.6190228,0.713099,0.018677017,0.036811814,0.048093505,0.15261549,0.189470,1.3436087,0.202411,1.263407,0.5625158,21
70,"[1, 0.0005, 8, 16, 24, 48, 5, 0.6, 1, 40, 0.05, 3, 3, True]",1.5930074,1.5930074,1.5772702,0.39335316,0.017416136,1.5930074,-2.739876,0.555104,0.017416136,0.035147022,0.028592862,0.122453265,0.154061,1.5772702,0.154340,1.357904,0.39335316,1.4087601,-2.0454645,0.671340,0.01773617,0.035340417,0.041184593,0.14398749,0.180684,1.349639,0.193051,1.169143,0.5703007,27
71,"[1, 0.0005, 12, 16, 24, 48, 5, 0.6, 1, 40, 0.05, 3, 3, True]",1.5185608,1.5185608,1.5227056,0.40594497,0.017381938,1.5185608,-2.5172842,0.544377,0.017381938,0.034670174,0.027086198,0.11970406,0.150050,1.5227056,0.151301,1.321643,0.40594497,1.3793496,-1.8325001,0.682275,0.017894275,0.03551627,0.04266351,0.14562865,0.181507,1.3376813,0.194498,1.189949,0.56952035,21
72,"[1, 0.0005, 12, 16, 24, 48, 5, 0.6, 1, 40, 0.05, 3, 3, True]",1.479251,1.479251,1.469468,0.40838322,0.016679341,1.479251,-2.232272,0.533210,0.016679341,0.033713706,0.025842285,0.11666824,0.147030,1.469468,0.148823,1.290939,0.40838322,1.3337704,-1.5918176,0.668191,0.01741629,0.034463752,0.042759255,0.14249523,0.179684,1.2875397,0.193075,1.191284,0.5841944,25
73,"[1, 0.0005, 12, 16, 24, 48, 5, 0.6, 1, 40, 0.05, 3, 3, True]",1.5924613,1.5924613,1.5703224,0.39336497,0.017338296,1.5924613,-2.72754,0.554589,0.017338296,0.035067756,0.028645854,0.12228923,0.154796,1.5703224,0.155151,1.359162,0.39336497,1.4179803,-2.0236151,0.678832,0.017972317,0.035743866,0.04331898,0.14518994,0.184730,1.3524594,0.197258,1.199055,0.5677025,24
74,"[1, 0.0005, 12, 16, 24, 48, 7, 0.6, 1, 40, 0.05, 3, 3, True]",1.5892546,1.5892546,1.5795518,0.3941137,0.016800916,1.5892546,-2.844523,0.546318,0.016800916,0.03399836,0.027840812,0.1208983,0.151786,1.5795518,0.151484,1.339927,0.3941137,1.3487356,-1.7162818,0.654216,0.01717205,0.034174874,0.04011796,0.14129192,0.177405,1.2955273,0.188924,1.153904,0.5901857,21
75,"[1, 0.0005, 12, 16, 24, 48, 5, 0.6, 1, 40, 0.05, 3, 3, True]",1.558669,1.558669,1.545198,0.41060588,0.01675828,1.558669,-2.7420423,0.538802,0.01675828,0.033924263,0.026850015,0.118425556,0.149087,1.545198,0.149693,1.315869,0.41060588,1.3474164,-1.8274815,0.648278,0.016976006,0.033842273,0.03843819,0.13816638,0.173090,1.2958702,0.186326,1.129488,0.5992364,21
76,"[1, 0.0005, 12, 16, 24, 32, 7, 0.4, 1, 40, 0.1, 3, 3, True]",1.5634459,1.5634459,1.539643,0.39092523,0.016455494,1.5634459,-2.9190955,0.541776,0.016455494,0.033524476,0.027795102,0.1199771,0.151972,1.539643,0.151580,1.338827,0.39092523,1.3151797,-1.575062,0.646271,0.016784733,0.03336581,0.039053198,0.13900319,0.174311,1.2592102,0.185968,1.138488,0.596914,45
77,"[1, 0.0005, 12, 12, 24, 48, 5, 0.6, 1, 40, 0.05, 3, 2, True]",1.522134,1.522134,1.5145199,0.389422,0.016946347,1.522134,-2.3247137,0.536246,0.016946347,0.0339904,0.02646454,0.117722705,0.148349,1.5145199,0.149480,1.306389,0.389422,1.348388,-1.6410813,0.668844,0.017483907,0.034644924,0.042151306,0.14374568,0.180594,1.307077,0.192131,1.182785,0.5734046,21
78,"[1, 0.0008, 12, 16, 32, 48, 9, 0.6, 1, 40, 0.1, 0.1, 3, True]",1.5567507,1.5567507,1.5337778,0.37897965,0.017277896,1.5567507,-2.6350088,0.547691,0.017277896,0.03454803,0.027762663,0.12106477,0.153668,1.5337778,0.154003,1.338045,0.37897965,1.3828346,-1.7312225,0.679650,0.017800888,0.035224214,0.044516433,0.14682908,0.185997,1.3167647,0.197713,1.215515,0.5558656,22
79,"[1, 0.0005, 12, 16, 24, 48, 7, 0.6, 1, 30, 0.05, 1, 3, True]",1.506284,1.506284,1.5024728,0.42114103,0.017558591,1.506284,-2.6946607,0.547078,0.017558591,0.035047956,0.02841984,0.12217391,0.153891,1.5024728,0.152570,1.353789,0.42114103,1.40208,-1.9320436,0.702688,0.018449059,0.0365446,0.045536824,0.15021737,0.186789,1.3595035,0.200151,1.229367,0.57411987,29
80,"[1, 0.0005, 12, 12, 24, 64, 15, 0.5, 1, 10, 0.1, 3, 3, True]",1.5186112,1.5186112,1.5090309,0.36801434,0.01802021,1.5186112,-2.325773,0.540988,0.01802021,0.0343477,0.027137948,0.119476326,0.150946,1.5090309,0.151391,1.322905,0.36801434,1.4137913,-1.7803805,0.718731,0.018798053,0.0370569,0.051092997,0.1545503,0.196730,1.3523071,0.208965,1.302210,0.5403091,24
81,"[1, 0.0005, 12, 16, 24, 48, 5, 0.6, 1, 20, 0.05, 3, 3, True]",1.5107106,1.5107106,1.5097795,0.39843503,0.01694394,1.5107106,-2.3817317,0.536300,0.01694394,0.03394361,0.026433397,0.11812746,0.148840,1.5097795,0.149884,1.305620,0.39843503,1.3488697,-1.6750546,0.665107,0.017376909,0.034462407,0.042298105,0.14213523,0.179849,1.2945656,0.192918,1.184843,0.578323,21
82,"[1, 0.0005, 12, 16, 24, 48, 5, 0.6, 1, 20, 0.05, 3, 3, True]",1.5180789,1.5180789,1.5114778,0.40613398,0.016573135,1.5180789,-2.3653162,0.529167,0.016573135,0.033244725,0.025506536,0.11633176,0.145268,1.5114778,0.146171,1.282526,0.40613398,1.320987,-1.6017091,0.656018,0.017079743,0.033924136,0.03963835,0.14001873,0.174618,1.2735447,0.187630,1.146986,0.60107607,32
83,"[1, 0.0005, 12, 16, 24, 48, 5, 0.6, 1, 20, 0.05, 3, 3, True]",1.4804399,1.4804399,1.4766736,0.41537967,0.016779404,1.4804399,-2.1314554,0.531267,0.016779404,0.03369278,0.025611274,0.11617192,0.146055,1.4766736,0.147937,1.285156,0.41537967,1.3530483,-1.7388371,0.667978,0.017478038,0.03466512,0.04214746,0.14231262,0.178999,1.3107972,0.192601,1.182731,0.5815678,24
84,"[1, 0.0005, 12, 16, 24, 48, 5, 0.6, 1, 20, 0.05, 3, 3, True]",1.4954337,1.4954337,1.494567,0.40139487,0.016812466,1.4954337,-2.7134213,0.538818,0.016812466,0.033685762,0.027082814,0.11919749,0.149888,1.494567,0.149661,1.321561,0.40139487,1.3237636,-1.5149958,0.667605,0.017366644,0.03438073,0.041746497,0.14305077,0.178771,1.2756394,0.190891,1.177091,0.59004027,23
85,"[2, 0.0005, 12, 16, 24, 48, 5, 0.6, 1, 20, 0.05, 3, 3, True]",1.6110221,1.6110221,1.5884817,0.38928035,0.017102538,1.6110221,-2.8553655,0.555589,0.017102538,0.034267426,0.028830307,0.12275608,0.154864,1.5884817,0.154743,1.363531,0.38928035,1.3361003,-1.6297003,0.661190,0.017242318,0.034282383,0.04044678,0.14308971,0.178165,1.2769883,0.188968,1.158623,0.59810656,29
86,"[1, 0.0005, 12, 8, 24, 48, 7, 0.6, 1, 64, 0.2, 3, 3, True]",1.5466015,1.5466015,1.5408652,0.40362814,0.016802017,1.5466015,-2.6543136,0.540249,0.016802017,0.034048207,0.027242208,0.119258404,0.150325,1.5408652,0.150703,1.325444,0.40362814,1.3670824,-1.8497026,0.658176,0.017276892,0.034368806,0.040309377,0.14067774,0.177150,1.3183321,0.189990,1.156653,0.578662,22
87,"[2, 0.0005, 8, 16, 16, 48, 5, 0.6, 1, 40, 0.05, 3, 3, True]",1.5612724,1.5612724,1.550517,0.40523532,0.01723814,1.5612724,-2.6186438,0.546419,0.01723814,0.034612175,0.027506346,0.12058644,0.151008,1.550517,0.151675,1.331854,0.40523532,1.3652058,-1.8265502,0.666409,0.017476112,0.034772206,0.040405527,0.14297724,0.177594,1.3148879,0.189978,1.158032,0.59469014,21
88,"[1, 0.0005, 12, 8, 32, 48, 7, 0.6, 1, 10, 0.2, 3, 2, True]",1.5537418,1.5537418,1.5435511,0.39989263,0.017113902,1.5537418,-2.6074448,0.549890,0.017113902,0.034637794,0.027567798,0.12120585,0.151849,1.5435511,0.152259,1.333341,0.39989263,1.3705723,-1.7606137,0.677685,0.017772024,0.035265367,0.042904638,0.14559813,0.182540,1.321062,0.195233,1.193307,0.5796472,23
89,"[2, 0.0005, 12, 12, 24, 32, 5, 0.5, 1, 20, 0.2, 3, 3, True]",1.5784492,1.5784492,1.5764751,0.38511688,0.016676044,1.5784492,-2.8814094,0.540577,0.016676044,0.03372773,0.027805736,0.11967595,0.151420,1.5764751,0.150959,1.339083,0.38511688,1.3337234,-1.6320894,0.655218,0.017159456,0.034097895,0.04009974,0.14107938,0.176860,1.2922608,0.188567,1.153642,0.5894269,69
90,"[2, 0.0008, 12, 8, 24, 48, 7, 0.4, 1, 20, 0.1, 3, 3, True]",1.5315399,1.5315399,1.5158042,0.4180404,0.016705403,1.5315399,-2.6877449,0.535347,0.016705403,0.033971556,0.026996356,0.11832855,0.149512,1.5158042,0.149669,1.319450,0.4180404,1.3663684,-1.8853455,0.657997,0.017253531,0.034312136,0.040059645,0.14005436,0.175939,1.3093011,0.189564,1.153065,0.59107465,21
91,"[1, 0.0005, 12, 16, 24, 48, 5, 0.6, 1, 20, 0.05, 3, 3, True]",1.5279378,1.5279378,1.498253,0.3663241,0.017751193,1.5279378,-2.3994842,0.562715,0.017751193,0.03581063,0.030111011,0.12484786,0.158497,1.498253,0.158308,1.393487,0.3663241,1.4256362,-1.8003237,0.721398,0.018830081,0.03709028,0.0510657,0.15582678,0.197575,1.3554467,0.209270,1.301862,0.53173435,25
92,"[1, 0.0005, 12, 16, 24, 48, 5, 0.6, 1, 20, 0.05, 3, 3, True]",1.5665349,1.5665349,1.5598977,0.39357898,0.016791472,1.5665349,-2.8079443,0.544854,0.016791472,0.034109525,0.027280105,0.12005946,0.150464,1.5598977,0.150620,1.326366,0.39357898,1.3310714,-1.6747214,0.648911,0.01697356,0.033778124,0.039036155,0.13893563,0.174321,1.2879605,0.186444,1.138240,0.5908957,26
93,"[1, 0.0005, 12, 16, 24, 48, 5, 0.6, 1, 20, 0.05, 3, 3, True]",1.5404521,1.5404521,1.5450897,0.3986215,0.018021204,1.5404521,-2.6430063,0.543702,0.018021204,0.034670755,0.027267028,0.120359585,0.150391,1.5450897,0.150312,1.326048,0.3986215,1.4023497,-1.8885801,0.711892,0.018678086,0.037026975,0.045078468,0.15299025,0.186936,1.3683766,0.199169,1.223164,0.57467145,21
94,"[1, 0.0005, 12, 16, 24, 48, 5, 0.6, 1, 20, 0.05, 3, 3, True]",1.5821826,1.5821826,1.6027217,0.40048245,0.017992308,1.5821826,-2.55958,0.572542,0.017992308,0.03605038,0.02880684,0.12686254,0.155031,1.6027217,0.154648,1.362976,0.40048245,1.3668174,-1.7613255,0.697381,0.018225582,0.036187276,0.04200658,0.1499409,0.181248,1.3475443,0.193233,1.180752,0.60099196,32
95,"[1, 0.0005, 12, 16, 16, 48, 20, 0.6, 1, 20, 0.05, 0.1, 3, True]",1.5492775,1.5492775,1.5429215,0.39766064,0.016578617,1.5492775,-2.595841,0.532201,0.016578617,0.033375025,0.025946159,0.11675504,0.146623,1.5429215,0.147454,1.293531,0.39766064,1.3208903,-1.6445942,0.642048,0.016754925,0.033332072,0.038189452,0.13730049,0.172102,1.2721274,0.184647,1.125828,0.59533256,32
96,"[2, 0.0005, 12, 8, 24, 48, 9, 0.6, 1, 20, 0.2, 3, 3, True]",1.5913986,1.5913986,1.569754,0.38438955,0.017409986,1.5913986,-2.6394553,0.553412,0.017409986,0.035042837,0.028554149,0.12232877,0.154814,1.569754,0.154751,1.356984,0.38438955,1.4007435,-1.8735218,0.686119,0.018077148,0.035907347,0.043927375,0.14738481,0.185795,1.3419363,0.198343,1.207446,0.5631749,29
97,"[1, 0.0005, 12, 16, 16, 48, 5, 0.6, 1, 30, 0.2, 1, 3, True]",1.5756605,1.5756605,1.5630422,0.40454063,0.016603166,1.5756605,-2.771109,0.540846,0.016603166,0.033596773,0.02706743,0.1186293,0.149571,1.5630422,0.150642,1.321185,0.40454063,1.3383056,-1.7397202,0.643907,0.016844966,0.03356215,0.038905464,0.1381115,0.174199,1.2815374,0.186478,1.136333,0.59995776,25
98,"[2, 0.0005, 12, 12, 24, 48, 15, 0.6, 1, 10, 0.05, 3, 3, True]",1.547242,1.547242,1.5471814,0.41162178,0.016491137,1.547242,-2.6281772,0.532901,0.016491137,0.033133887,0.025933005,0.11701177,0.146156,1.5471814,0.146934,1.293203,0.41162178,1.3249983,-1.7137356,0.641690,0.016786484,0.033461213,0.037916668,0.13736534,0.171800,1.2793045,0.184330,1.121800,0.60410017,22
99,"[2, 0.0005, 8, 8, 24, 64, 20, 0.5, 1, 20, 0.2, 3, 3, True]",1.6045424,1.6045424,1.5839478,0.38615403,0.016984077,1.6045424,-2.926066,0.548567,0.016984077,0.03441286,0.02821956,0.12104274,0.152994,1.5839478,0.152949,1.349011,0.38615403,1.375591,-1.927925,0.649514,0.017118823,0.034183566,0.038957335,0.13936517,0.175781,1.3168279,0.187455,1.137090,0.58618736,28
100,"[1, 0.0005, 12, 16, 16, 48, 7, 0.6, 1, 40, 0.2, 3, 3, True]",1.559622,1.559622,1.5473893,0.39478824,0.016824435,1.559622,-2.661882,0.541755,0.016824435,0.03383435,0.026879126,0.118611865,0.149335,1.5473893,0.150375,1.316582,0.39478824,1.3551337,-1.8006796,0.653360,0.017116709,0.034112357,0.039483506,0.13993183,0.175849,1.2981666,0.188268,1.144743,0.59215075,27
101,"[2, 0.0003, 12, 8, 16, 48, 20, 0.6, 1, 20, 0.2, 3, 3, True]",1.5491173,1.5491173,1.533826,0.42035535,0.017073918,1.5491173,-2.455634,0.541196,0.017073918,0.03465899,0.027214263,0.11897243,0.150928,1.533826,0.151732,1.324764,0.42035535,1.4510808,-2.4106252,0.671220,0.017794881,0.035501085,0.041851066,0.1425333,0.181159,1.3761464,0.195239,1.178565,0.56705654,25
102,"[2, 0.0003, 12, 8, 16, 48, 20, 0.6, 1, 20, 0.2, 3, 3, True]",1.518171,1.518171,1.5156612,0.41084915,0.016924882,1.518171,-2.3790174,0.535571,0.016924882,0.034061134,0.025857871,0.11754123,0.146683,1.5156612,0.147942,1.291328,0.41084915,1.3428998,-1.7587391,0.656785,0.017234175,0.03426091,0.03980064,0.13964829,0.174923,1.3018225,0.188231,1.149331,0.5945581,31
103,"[2, 0.0003, 12, 8, 16, 48, 20, 0.6, 1, 20, 0.2, 3, 3, True]",1.5042763,1.5042763,1.5053345,0.4000028,0.016602201,1.5042763,-2.3326004,0.532324,0.016602201,0.033399668,0.025506584,0.11634524,0.145509,1.5053345,0.147084,1.282527,0.4000028,1.3119969,-1.5311824,0.653102,0.016997539,0.03369967,0.040713012,0.1393437,0.175714,1.2657603,0.188676,1.162430,0.5893082,29
104,"[2, 0.0003, 12, 8, 16, 48, 20, 0.6, 1, 20, 0.2, 3, 3, True]",1.4773906,1.4773906,1.4789431,0.42467034,0.017609946,1.4773906,-2.2416835,0.547880,0.017609946,0.03552005,0.02776965,0.12094241,0.151434,1.4789431,0.152229,1.338214,0.42467034,1.4305115,-2.1648862,0.701607,0.018527824,0.036755603,0.0459241,0.14959031,0.187420,1.3842138,0.201189,1.234584,0.5576721,24
105,"[2, 0.0003, 12, 8, 16, 48, 20, 0.6, 1, 20, 0.2, 3, 3, True]",1.52395,1.52395,1.5186759,0.40369922,0.017253261,1.52395,-2.3658583,0.542422,0.017253261,0.0342937,0.027006915,0.1194777,0.150909,1.5186759,0.151561,1.319708,0.40369922,1.3805889,-1.811132,0.681428,0.017863845,0.035449874,0.043424543,0.14614579,0.183361,1.3340908,0.196167,1.200516,0.5731052,35
106,"[2, 0.0003, 12, 8, 16, 48, 5, 0.6, 1, 20, 0.1, 3, 2, True]",1.4845779,1.4845779,1.4791827,0.41579258,0.017437978,1.4845779,-2.1164527,0.545691,0.017437978,0.03529186,0.027752837,0.12008902,0.151551,1.4791827,0.152626,1.337809,0.41579258,1.4387597,-2.1206515,0.701018,0.01846176,0.036561895,0.047743328,0.1497723,0.190862,1.3810334,0.204689,1.258799,0.5379483,21
107,"[2, 0.0003, 12, 8, 16, 48, 7, 0.6, 1, 64, 0.1, 3, 2, True]",1.5985111,1.5985111,1.5785137,0.38193253,0.017622344,1.5985111,-2.6292567,0.559997,0.017622344,0.035448276,0.029266203,0.12405076,0.156709,1.5785137,0.156653,1.373800,0.38193253,1.4219668,-2.0707192,0.679436,0.01793278,0.035703633,0.04266347,0.14605315,0.183828,1.3591236,0.196315,1.189949,0.5683409,37
108,"[2, 0.0003, 12, 8, 16, 48, 5, 0.4, 1, 20, 0.1, 3, 2, True]",1.5674497,1.5674497,1.5795381,0.40458915,0.017586611,1.5674497,-2.632614,0.555502,0.017586611,0.03536247,0.027371971,0.12206885,0.150192,1.5795381,0.151260,1.328597,0.40458915,1.3869672,-1.9243854,0.682548,0.018038094,0.03590157,0.040999725,0.14653495,0.179525,1.3648123,0.191550,1.166516,0.580103,36
109,"[2, 0.0003, 12, 8, 16, 48, 20, 0.6, 1, 10, 0.1, 3, 2, True]",1.6056191,1.6056191,1.5916618,0.41559952,0.016717885,1.6056191,-2.932435,0.542182,0.016717885,0.033789344,0.02743775,0.1192272,0.149767,1.5916618,0.150557,1.330193,0.41559952,1.3532758,-1.9162225,0.636836,0.016733447,0.033450544,0.037394907,0.13658047,0.171358,1.2985917,0.183617,1.114054,0.6082648,34
110,"[2, 0.0003, 12, 8, 16, 32, 5, 0.5, 1, 40, 0.1, 3, 2, True]",1.5462757,1.5462757,1.5323523,0.36971214,0.017253757,1.5462757,-2.4359314,0.548823,0.017253757,0.034312412,0.027883707,0.12110336,0.153303,1.5323523,0.154132,1.340959,0.36971214,1.3501626,-1.5577921,0.674122,0.01758859,0.03480958,0.044674106,0.14500144,0.185440,1.2905393,0.197430,1.217666,0.566194,35
111,"[2, 0.0003, 12, 8, 16, 48, 5, 0.6, 1, 20, 0.1, 3, 2, True]",1.510504,1.510504,1.5111185,0.41615742,0.01735303,1.510504,-2.3422697,0.546925,0.01735303,0.03489583,0.02691686,0.12014251,0.149083,1.5111185,0.150403,1.317506,0.41615742,1.3750665,-1.8362496,0.685107,0.017964158,0.035665326,0.04219899,0.14669228,0.180700,1.3375112,0.193477,1.183454,0.58919215,33
112,"[2, 0.0005, 12, 8, 24, 48, 5, 0.6, 2, 20, 0.2, 3, 3, True]",1.5299338,1.5299338,1.5357244,0.41373622,0.017615112,1.5299338,-2.8602004,0.547710,0.017615112,0.034806468,0.02767529,0.120932914,0.151991,1.5357244,0.152115,1.335938,0.41373622,1.4199545,-2.1112545,0.695877,0.018452108,0.036695894,0.043305892,0.14849098,0.183528,1.3906842,0.196804,1.198874,0.5688822,21
113,"[1, 0.0008, 12, 16, 32, 48, 5, 0.6, 1, 20, 0.05, 3, 3, True]",1.5948949,1.5948949,1.5787019,0.39579076,0.016859423,1.5948949,-2.7882688,0.540333,0.016859423,0.034005743,0.027256958,0.11919914,0.150518,1.5787019,0.150788,1.325803,0.39579076,1.3674886,-1.8005759,0.658301,0.017298054,0.034416735,0.040322322,0.14162375,0.178251,1.303678,0.190093,1.156839,0.58261615,28
114,"[2, 0.0005, 12, 12, 24, 48, 5, 0.6, 1, 20, 0.2, 3, 3, True]",1.5398288,1.5398288,1.5398178,0.40776232,0.017217094,1.5398288,-2.626327,0.545725,0.017217094,0.034864847,0.026944818,0.119638324,0.149057,1.5398178,0.150330,1.318190,0.40776232,1.3751706,-1.9064698,0.667824,0.017505595,0.034866028,0.04034574,0.14233206,0.177342,1.3289429,0.190455,1.157175,0.5834826,21
