date,firm_id,stock_return,paper_count,news_count,news_sentiment,news_ai_exposure,gt_firm_attention,gt_ai_momentum
2023-09,ADI,-0.03680277824593081,5,15,0.806,0.0184,84,30.57
2023-10,ADI,-0.09716229958308042,13,20,0.8993,0.0,81,31.0
2023-11,ADI,0.1655755439227511,12,43,0.768,0.008,80,31.86
2023-12,ADI,0.08277892682527632,12,12,0.9832,0.0217,87,30.79
2024-01,ADI,-0.026660072605133034,28,19,0.9171,0.0288,92,32.79
2024-02,ADI,-0.002807344320052918,9,40,0.8154,0.0101,89,36.07
2024-03,ADI,0.031122967814993574,8,8,0.7214,0.0124,89,35.86
2024-04,ADI,0.019036955610276296,8,16,0.7712,0.006,76,35.29
2024-05,ADI,0.16888481469761096,12,33,0.821,0.0055,90,36.21
2024-06,ADI,-0.026568317032768962,5,15,0.6417,0.0147,84,34.0
2024-07,ADI,0.017700717185658243,12,30,0.8318,0.0176,81,32.57
2024-08,ADI,0.014953803374383456,11,40,0.8018,0.0118,79,33.07
2024-09,ADI,-0.01988590877979246,11,27,0.8628,0.0367,79,35.36
2024-10,ADI,-0.026860640874634023,18,19,0.8619,0.0349,83,36.21
2024-11,ADI,-0.02267942008061119,10,1,0.296,0.0,78,38.36
2024-12,ADI,-0.025636184180449106,10,12,0.9113,0.0179,83,37.14
2025-01,ADI,0.0015398358807647838,31,24,0.925,0.0285,83,38.79
2025-02,ADI,0.08575193830212169,7,48,0.8246,0.0147,87,41.43
2025-03,ADI,-0.12340244887447527,11,14,0.9214,0.0314,87,39.86
2025-04,ADI,-0.029265439234257173,17,34,0.7789,0.0277,87,40.07
2025-05,ADI,0.09778372157288451,8,69,0.7871,0.0048,86,40.21
2025-06,ADI,0.11234698270151422,9,67,0.6961,0.0089,87,45.64
2025-07,ADI,-0.05195885779028808,5,83,0.9199,0.01,87,48.5
2025-08,ADI,0.1187730259978208,10,181,0.8324,0.0124,98,87.57
2025-09,ADI,-0.022322983216526038,10,94,0.7639,0.0079,91,86.07
2025-10,ADI,-0.043321329095519556,14,102,0.8792,0.0205,94,86.86
2025-11,ADI,0.13330195119278931,20,140,0.8968,0.0128,100,91.29
2025-12,ADI,0.022085058080244302,10,67,0.9804,0.0216,89,86.86
