Iter	hps	sum	rrse	rrae	corr	smape	valid rse	valid r2	valid mase	valid smape	valid mape	valid mse	valid mae	valid rmse	valid rae	valid hist_rse	valid global_rse	valid corr	test rse	test r2	test mase	test smape	test mape	test mse	test mae	test rmse	test rae	test hist_rse	test global_rse	test corr	best_epoch
59	[2, 0.0005, 12, 8, 16, 64, 5, 0.5, 1, 30, 0.05, 0.1, 3, True]	1.4587016	1.4587016	1.4427679	0.55627614	0.025077848	1.4587016	-1.8875469	0.422806	0.025077848	0.049147557	0.06703289	0.17930347	0.224251	1.4427679	0.215445	2.023414	0.55627614	1.5453607	-2.6268191	0.504209	0.025939113	0.05157117	0.07713992	0.19774647	0.255794	1.5798594	0.264611	1.832769	0.46585563	15
60	[2, 0.0005, 12, 8, 16, 32, 5, 0.5, 2, 30, 0.05, 0.1, 3, True]	1.4989666	1.4989666	1.4619004	0.51078415	0.02583104	1.4989666	-1.9522828	0.428121	0.02583104	0.049833078	0.06975915	0.18061586	0.227093	1.4619004	0.218693	2.064151	0.51078415	1.5723836	-2.7210333	0.514488	0.026821377	0.053420227	0.08087968	0.20270422	0.262073	1.6017435	0.270497	1.876669	0.44843665	28
61	[2, 0.0005, 12, 8, 16, 64, 5, 0.5, 1, 30, 0.05, 0.1, 3, True]	1.5041577	1.5041577	1.4874297	0.55395025	0.024781866	1.5041577	-2.1595216	0.433740	0.024781866	0.050015826	0.068617746	0.182508	0.229689	1.4874297	0.221785	2.047194	0.55395025	1.6221837	-3.0918782	0.507344	0.026048245	0.052089736	0.081762925	0.20210351	0.263084	1.6510509	0.266557	1.886889	0.42655808	29
62	[2, 0.0005, 12, 8, 16, 64, 5, 0.5, 1, 30, 0.05, 0.1, 3, True]	1.4931649	1.4931649	1.4705406	0.54640734	0.024669774	1.4931649	-1.9793538	0.423416	0.024669774	0.049010884	0.06674861	0.17853232	0.226503	1.4705406	0.217646	2.019119	0.54640734	1.597358	-2.7920148	0.513393	0.026241988	0.052341342	0.08231388	0.20264977	0.265178	1.6261264	0.271832	1.893235	0.41987425	41
63	[2, 0.0005, 12, 8, 16, 64, 5, 0.5, 1, 30, 0.05, 0.1, 3, True]	1.5087641	1.5087641	1.492723	0.54688275	0.024973754	1.5087641	-2.0058672	0.426099	0.024973754	0.049372472	0.065816015	0.1794031	0.225365	1.492723	0.217164	2.004964	0.54688275	1.6286155	-2.966133	0.515704	0.026323818	0.05255012	0.0826091	0.20385091	0.266109	1.6592185	0.271852	1.896627	0.40429562	45
64	[2, 0.0005, 12, 8, 16, 64, 7, 0.5, 1, 20, 0.05, 0.1, 3, True]	1.5332335	1.5332335	1.5236797	0.51397365	0.025712866	1.5332335	-2.1380382	0.434531	0.025712866	0.05029681	0.06998363	0.1841681	0.230721	1.5236797	0.221400	2.067470	0.51397365	1.6218859	-2.9694693	0.518833	0.026753647	0.053529803	0.08286218	0.20441386	0.266110	1.6558129	0.273137	1.899530	0.4070462	35
65	[2, 0.0005, 12, 8, 16, 64, 5, 0.5, 1, 40, 0.1, 0.1, 3, True]	1.4514959	1.4514959	1.4363077	0.5374343	0.025081603	1.4514959	-1.9250668	0.422661	0.025081603	0.049058866	0.067368604	0.17900796	0.224078	1.4363077	0.215086	2.028475	0.5374343	1.5661874	-2.6546834	0.509103	0.026493842	0.052834246	0.078258835	0.1991926	0.259214	1.6015854	0.270285	1.846013	0.4225587	22
66	[2, 0.0005, 12, 8, 16, 64, 20, 0.4, 1, 40, 0.1, 0.1, 3, True]	1.4531883	1.4531883	1.4426047	0.55927235	0.024966257	1.4531883	-1.980139	0.433934	0.024966257	0.050163638	0.065721236	0.1804773	0.224665	1.4426047	0.220011	2.003520	0.55927235	1.564879	-2.6109812	0.508973	0.02620459	0.052102745	0.078317136	0.2003993	0.259146	1.6040393	0.267517	1.846700	0.432577	33
67	[2, 0.0005, 12, 8, 16, 64, 20, 0.4, 1, 40, 0.1, 0.1, 3, True]	1.5028093	1.5028093	1.4833573	0.5403146	0.025280822	1.5028093	-2.0281014	0.431219	0.025280822	0.050002262	0.06836733	0.18083127	0.227303	1.4833573	0.220129	2.043455	0.5403146	1.5980287	-2.8562224	0.509546	0.02625782	0.05250682	0.07924	0.20035304	0.260798	1.6325203	0.267833	1.857549	0.4329571	30
68	[2, 0.0005, 12, 8, 16, 64, 20, 0.4, 1, 40, 0.1, 0.1, 3, True]	1.4944288	1.4944288	1.489745	0.52746564	0.025845524	1.4944288	-2.1020505	0.428721	0.025845524	0.049618732	0.06684039	0.18065248	0.225794	1.489745	0.217921	2.020507	0.52746564	1.5777304	-2.7942734	0.514674	0.026840162	0.053432446	0.07991169	0.20181762	0.260332	1.6119345	0.270540	1.865405	0.45166293	11
69	[1, 0.0003, 12, 8, 16, 64, 20, 0.4, 1, 40, 0.1, 0.1, 3, True]	1.4820915	1.4820915	1.4694535	0.41362292	0.02906796	1.4820915	-2.0089815	0.426649	0.02906796	0.049710013	0.065008424	0.17910324	0.223494	1.4694535	0.215474	1.992626	0.41362292	1.5897453	-2.020905	0.594595	0.0304253	0.0586903	0.118799224	0.23691091	0.304409	1.6045595	0.309756	2.274442	0.3054242	5
70	[2, 0.0005, 12, 16, 16, 64, 20, 0.4, 1, 40, 0.1, 0.1, 3, True]	1.510042	1.510042	1.5095354	0.5201306	0.025462184	1.510042	-1.9465052	0.439744	0.025462184	0.050946843	0.06686798	0.182579	0.227058	1.5095354	0.221916	2.020924	0.5201306	1.6061805	-2.9390445	0.507924	0.026199995	0.052336574	0.07871058	0.20067292	0.260376	1.6425099	0.266801	1.851333	0.43005365	31
71	[2, 0.0005, 12, 8, 16, 64, 5, 0.4, 1, 40, 0.1, 0.1, 3, True]	1.4982302	1.4982302	1.4875499	0.51123947	0.025757134	1.4982302	-2.0688884	0.432169	0.025757134	0.05014576	0.0708239	0.18283434	0.230079	1.4875499	0.220622	2.079844	0.51123947	1.5823992	-2.7760015	0.518435	0.02712702	0.05408425	0.08294634	0.20467256	0.265039	1.6180338	0.274006	1.900495	0.435434	12
72	[2, 0.0005, 12, 8, 16, 64, 5, 0.5, 1, 40, 0.1, 3, 3, True]	1.4594909	1.4594909	1.4445865	0.43948528	0.028102009	1.4594909	-2.0421002	0.427840	0.028102009	0.049795844	0.06894271	0.1815872	0.226696	1.4445865	0.217170	2.052036	0.43948528	1.5723832	-2.1495166	0.571435	0.029593837	0.057728183	0.10422025	0.22648574	0.290424	1.6090755	0.299073	2.130316	0.3412356	4
73	[2, 0.0005, 12, 8, 16, 64, 5, 0.5, 1, 40, 0.1, 3, 3, True]	1.486185	1.486185	1.4804753	0.546916	0.024981158	1.486185	-1.8372244	0.422612	0.024981158	0.04924639	0.0676458	0.17880663	0.224274	1.4804753	0.215228	2.032644	0.546916	1.5740647	-2.8109918	0.508046	0.026347732	0.0526875	0.07813321	0.19937898	0.258075	1.6129621	0.268088	1.844531	0.44268563	14
74	[2, 0.0005, 12, 8, 16, 64, 5, 0.5, 1, 40, 0.1, 1, 3, True]	1.4796886	1.4796886	1.4644006	0.5403393	0.024868336	1.4796886	-1.9983045	0.423684	0.024868336	0.049175862	0.066778295	0.17919758	0.224787	1.4644006	0.215875	2.019568	0.5403393	1.5581024	-2.6323545	0.501168	0.025825053	0.051485818	0.0767273	0.19650713	0.255990	1.5898868	0.264631	1.827860	0.43092546	38
75	[2, 0.0005, 12, 8, 16, 64, 20, 0.5, 1, 40, 0.1, 0.1, 3, True]	1.4968736	1.4968736	1.4835733	0.38537216	0.02812655	1.4968736	-1.9665409	0.429165	0.02812655	0.049980406	0.06504701	0.18034083	0.223584	1.4835733	0.215629	1.993217	0.38537216	1.604548	-2.250126	0.569852	0.029080369	0.056501128	0.10874351	0.22671466	0.296864	1.6168785	0.303918	2.176054	0.288121	4
76	[2, 0.0005, 12, 8, 16, 32, 15, 0.6, 1, 40, 0.1, 3, 3, True]	1.4791173	1.4791173	1.4615208	0.37772995	0.02763029	1.4791173	-2.0307102	0.427393	0.02763029	0.049642406	0.06398868	0.17926036	0.222754	1.4615208	0.216004	1.976935	0.37772995	1.5855771	-2.0856378	0.566916	0.02854256	0.05529538	0.10795248	0.22483882	0.296954	1.5811629	0.302372	2.168125	0.22717613	4
77	[1, 0.0008, 12, 8, 16, 64, 5, 0.5, 2, 40, 0.1, 0.1, 3, True]	1.4850193	1.4850193	1.4621394	0.529323	0.026256781	1.4850193	-2.000031	0.428186	0.026256781	0.04989071	0.06779983	0.18046723	0.226622	1.4621394	0.217898	2.034957	0.529323	1.5495914	-2.5869548	0.512712	0.02674267	0.05299008	0.07999766	0.20202033	0.259996	1.5852894	0.267571	1.866408	0.46682832	6
78	[2, 0.0003, 12, 12, 24, 48, 9, 0.5, 1, 10, 0.05, 0.1, 2, True]	1.4467981	1.4467981	1.4329798	0.3743233	0.028295577	1.4467981	-2.0558255	0.426356	0.028295577	0.049639437	0.06536455	0.17875454	0.224050	1.4329798	0.217431	1.998076	0.3743233	1.5524048	-1.8383642	0.572677	0.029073201	0.05605534	0.11017034	0.22666094	0.296951	1.5604186	0.304291	2.190284	0.2401114	7
79	[2, 0.0003, 12, 12, 24, 48, 9, 0.4, 1, 10, 0.05, 0.1, 2, True]	1.4956517	1.4956517	1.4842552	0.54692525	0.024979485	1.4956517	-2.033586	0.425570	0.024979485	0.049379334	0.068341024	0.17978516	0.225192	1.4842552	0.216893	2.043062	0.54692525	1.571646	-2.761192	0.504426	0.026114548	0.05213113	0.0764354	0.19779807	0.255443	1.6152247	0.265706	1.824380	0.4412859	44
80	[2, 0.0003, 12, 12, 24, 48, 9, 0.5, 1, 10, 0.05, 0.1, 2, True]	1.5184906	1.5184906	1.5122669	0.38509926	0.028349068	1.5184906	-2.0462103	0.431231	0.028349068	0.050244864	0.067082316	0.18158835	0.226444	1.5122669	0.218979	2.024160	0.38509926	1.5818999	-2.1659396	0.562354	0.028712494	0.055920303	0.103611216	0.22352313	0.291074	1.593184	0.297005	2.124083	0.29695255	7
81	[2, 0.0003, 12, 12, 24, 48, 9, 0.5, 1, 10, 0.05, 0.1, 2, True]	1.4490123	1.4490123	1.4240339	0.5220786	0.025293361	1.4490123	-1.7864357	0.428444	0.025293361	0.04990474	0.07209886	0.18147181	0.227615	1.4240339	0.217750	2.098481	0.5220786	1.5618584	-2.635232	0.513590	0.026847435	0.053574964	0.08026817	0.20110306	0.261358	1.5972798	0.272757	1.869561	0.43181095	36
82	[2, 0.0003, 12, 12, 24, 48, 9, 0.5, 2, 10, 0.05, 0.1, 2, True]	1.5304339	1.5304339	1.5048758	0.5344137	0.025500897	1.5304339	-2.0723674	0.431587	0.025500897	0.05031337	0.06975307	0.18311521	0.229026	1.5048758	0.219435	2.064061	0.5344137	1.5932927	-2.8670583	0.509874	0.02615031	0.05211484	0.079756714	0.20066649	0.261082	1.6163925	0.268107	1.863595	0.444902	52
83	[2, 0.0003, 12, 12, 24, 48, 9, 0.5, 1, 10, 0.05, 0.1, 2, True]	1.5046808	1.5046808	1.4938338	0.5342056	0.025502171	1.5046808	-2.0174918	0.430252	0.025502171	0.049927913	0.06767041	0.18110888	0.226453	1.4938338	0.218411	2.033013	0.5342056	1.5741147	-2.7499158	0.506901	0.026342046	0.052595563	0.07833303	0.1989829	0.258372	1.6101443	0.268434	1.846888	0.4252171	43
84	[2, 0.0003, 12, 12, 24, 48, 9, 0.5, 2, 10, 0.05, 0.1, 2, True]	1.5105861	1.5105861	1.4869695	0.52891576	0.025357742	1.5105861	-2.0140967	0.426627	0.025357742	0.04974804	0.06730694	0.18023011	0.225502	1.4869695	0.216835	2.027546	0.52891576	1.570602	-2.7742488	0.503204	0.026123578	0.052288327	0.07743432	0.19739719	0.256953	1.6039882	0.265276	1.836263	0.43558767	53
85	[2, 0.0003, 12, 12, 24, 48, 9, 0.5, 1, 10, 0.05, 0.1, 2, True]	1.4440955	1.4440955	1.4326398	0.40774557	0.028581815	1.4440955	-2.3143873	0.434603	0.028581815	0.0503111	0.06611793	0.18297572	0.227765	1.4326398	0.219745	2.009558	0.40774557	1.5606111	-1.8525014	0.572267	0.028793113	0.055198133	0.11199824	0.22575484	0.299429	1.55472	0.306816	2.208379	0.23659934	5
86	[1, 0.0003, 12, 12, 24, 48, 9, 0.5, 1, 10, 0.05, 0.1, 2, True]	1.4800584	1.4800584	1.4615401	0.53785414	0.024862763	1.4800584	-1.8745115	0.421882	0.024862763	0.04913477	0.06706781	0.17884295	0.223353	1.4615401	0.214286	2.023941	0.53785414	1.54915	-2.6079874	0.501730	0.025886685	0.051616803	0.07756562	0.19689994	0.257100	1.584547	0.265666	1.837819	0.43803313	31
87	[2, 0.0003, 12, 12, 24, 48, 9, 0.5, 1, 10, 0.05, 0.1, 2, True]	1.5094733	1.5094733	1.4895705	0.5146304	0.025877303	1.5094733	-1.962426	0.435090	0.025877303	0.05071026	0.07202788	0.18386905	0.229528	1.4895705	0.220477	2.097448	0.5146304	1.5801005	-2.7599876	0.516982	0.02695108	0.053861484	0.08154205	0.20423983	0.263411	1.6218258	0.272139	1.884338	0.4275597	40
88	[2, 0.0003, 8, 12, 24, 48, 9, 0.6, 1, 10, 0.2, 0.1, 2, True]	1.4872886	1.4872886	1.473341	0.54144895	0.024896674	1.4872886	-1.8708044	0.417387	0.024896674	0.048699763	0.06450017	0.17582229	0.220921	1.473341	0.213063	1.984821	0.54144895	1.5973517	-2.8483949	0.512566	0.0262951	0.052477796	0.081151314	0.20220746	0.263469	1.629094	0.271549	1.879818	0.4266284	38
89	[2, 0.0003, 12, 12, 24, 48, 9, 0.5, 1, 10, 0.05, 0.1, 2, True]	1.5014561	1.5014561	1.4811476	0.5289795	0.025168987	1.5014561	-2.0061753	0.426890	0.025168987	0.04961183	0.06826799	0.18017145	0.226841	1.4811476	0.218309	2.041970	0.5289795	1.5961049	-2.8264399	0.508756	0.026191812	0.05237039	0.080109745	0.20109525	0.261819	1.6236184	0.268325	1.867715	0.42269394	50
90	[1, 0.0003, 8, 12, 24, 48, 9, 0.5, 1, 10, 0.2, 1, 2, True]	1.5250518	1.5250518	1.5099078	0.30957326	0.029257571	1.5250518	-2.0605595	0.426546	0.029257571	0.049424503	0.062424585	0.17860845	0.221765	1.5099078	0.215244	1.952624	0.30957326	1.6034262	-2.0141404	0.593576	0.029891765	0.05756972	0.11722994	0.23608255	0.307183	1.6083896	0.311965	2.259370	0.20283657	7
91	[2, 0.0003, 12, 12, 24, 48, 9, 0.5, 1, 10, 0.05, 0.1, 2, True]	1.5178705	1.5178705	1.4731357	0.51575506	0.025762511	1.5178705	-2.0252168	0.434465	0.025762511	0.050450485	0.07091078	0.18257155	0.229331	1.4731357	0.221507	2.081119	0.51575506	1.6075059	-2.934065	0.520674	0.027072024	0.054080214	0.0832161	0.20439145	0.265682	1.6302861	0.275693	1.903583	0.4340696	49
92	[2, 0.0003, 12, 12, 24, 48, 15, 0.5, 1, 30, 0.05, 0.1, 2, True]	1.482771	1.482771	1.4562443	0.5348695	0.025240863	1.482771	-1.9995667	0.428441	0.025240863	0.04996864	0.070491605	0.18228723	0.228541	1.4562443	0.217552	2.074959	0.5348695	1.5743423	-2.84171	0.513599	0.026796963	0.053623542	0.080698006	0.20113018	0.259595	1.6109914	0.271418	1.874560	0.44867036	40
93	[2, 0.0003, 12, 12, 24, 32, 7, 0.5, 1, 20, 0.05, 0.1, 2, True]	1.5203454	1.5203454	1.5008483	0.54200554	0.025460655	1.5203454	-2.2094321	0.435053	0.025460655	0.050429694	0.069459096	0.18444403	0.228935	1.5008483	0.221000	2.059707	0.54200554	1.5984145	-2.883994	0.511306	0.02627864	0.052450884	0.0815196	0.20207456	0.262891	1.6285291	0.268744	1.884079	0.4268144	72
94	[2, 0.0003, 12, 16, 24, 48, 9, 0.5, 1, 10, 0.05, 0.1, 2, True]	1.5488981	1.5488981	1.5168896	0.5132762	0.025620956	1.5488981	-2.204155	0.432665	0.025620956	0.05026682	0.070814446	0.18332958	0.231538	1.5168896	0.221728	2.079705	0.5132762	1.6293111	-3.036181	0.516336	0.026678886	0.053401597	0.08481058	0.20490266	0.268623	1.6459279	0.274849	1.921733	0.4209499	54
95	[2, 0.0008, 12, 12, 24, 48, 20, 0.5, 1, 30, 0.2, 0.1, 2, True]	1.5308172	1.5308172	1.5117091	0.54608464	0.024973981	1.5308172	-2.3815024	0.439812	0.024973981	0.050563857	0.069279455	0.18452293	0.232491	1.5117091	0.225444	2.057042	0.54608464	1.617117	-2.9927645	0.511164	0.026069367	0.05209928	0.081057385	0.20204039	0.263023	1.645696	0.268677	1.878730	0.42031908	28
96	[2, 0.0003, 12, 8, 32, 32, 15, 0.5, 1, 10, 0.05, 0.1, 3, True]	1.5089777	1.5089777	1.496173	0.5328721	0.02531691	1.5089777	-2.069671	0.427182	0.02531691	0.049647752	0.06741337	0.180881	0.226803	1.496173	0.217521	2.029149	0.5328721	1.5646974	-2.6835823	0.505999	0.02614693	0.052154932	0.07890319	0.19998027	0.259353	1.6010376	0.266369	1.853597	0.42287877	28
97	[2, 0.0005, 8, 8, 24, 64, 5, 0.4, 1, 30, 0.2, 0.1, 3, True]	1.42863	1.42863	1.4184167	0.38006985	0.028007533	1.42863	-2.0023258	0.430890	0.028007533	0.050038412	0.066337965	0.18147515	0.225089	1.4184167	0.216818	2.012899	0.38006985	1.5436944	-1.9163725	0.564967	0.02882817	0.055866968	0.10385633	0.22310169	0.289253	1.5617836	0.297581	2.126594	0.275169	4
98	[2, 0.0005, 8, 12, 24, 48, 9, 0.4, 1, 10, 0.2, 0.1, 2, True]	1.5227364	1.5227364	1.5040745	0.55495137	0.024802959	1.5227364	-2.2854855	0.430008	0.024802959	0.049616404	0.06673799	0.18096599	0.226836	1.5040745	0.219402	2.018959	0.55495137	1.5957013	-2.8284657	0.510709	0.026017405	0.05190284	0.080685094	0.20064095	0.261863	1.625805	0.268548	1.874411	0.42474228	38
99	[1, 0.0003, 8, 8, 24, 64, 5, 0.4, 1, 30, 0.2, 0.1, 3, True]	1.4815947	1.4815947	1.4478675	0.38386643	0.02762332	1.4815947	-1.8934675	0.426744	0.02762332	0.04970281	0.06677737	0.17935327	0.224197	1.4478675	0.216576	2.019554	0.38386643	1.5940534	-2.1168606	0.568001	0.02902161	0.056487907	0.109889515	0.2252485	0.298108	1.5905838	0.305002	2.187490	0.2386104	8
100	[2, 0.0005, 8, 8, 24, 32, 7, 0.4, 1, 10, 0.2, 0.1, 3, True]	1.4878259	1.4878259	1.4544065	0.34995344	0.029289188	1.4878259	-1.9307927	0.422320	0.029289188	0.04910759	0.064022	0.17787977	0.221440	1.4544065	0.213827	1.977450	0.34995344	1.5844406	-1.9060079	0.588461	0.029813401	0.05725545	0.119627275	0.23291565	0.307341	1.5732112	0.313054	2.282355	0.23256747	4
101	[2, 0.0005, 8, 8, 24, 64, 5, 0.4, 1, 30, 0.2, 0.1, 3, True]	1.4448684	1.4448684	1.4406105	0.35300168	0.02897189	1.4448684	-2.0913727	0.422568	0.02897189	0.04923922	0.06414809	0.1780744	0.221470	1.4406105	0.213906	1.979396	0.35300168	1.555927	-1.7901222	0.590578	0.03018383	0.058067404	0.119031906	0.23509146	0.304460	1.5772684	0.312314	2.276668	0.22178315	4
102	[2, 0.0005, 8, 8, 24, 64, 5, 0.4, 1, 30, 0.2, 0.1, 3, True]	1.4288895	1.4288895	1.4485993	0.40567094	0.029631013	1.4288895	-1.9851025	0.421049	0.029631013	0.04902201	0.06489553	0.17764965	0.221635	1.4485993	0.213132	1.990895	0.40567094	1.5405542	-1.7673761	0.597611	0.030581454	0.058864824	0.11703517	0.23864363	0.300216	1.578305	0.306529	2.257492	0.30843675	4
103	[2, 0.0005, 8, 8, 24, 64, 5, 0.4, 1, 30, 0.2, 0.1, 3, True]	1.5380107	1.5380107	1.5209968	0.4960024	0.025950512	1.5380107	-2.1485164	0.434333	0.025950512	0.050488573	0.07051127	0.18310173	0.230725	1.5209968	0.221929	2.075249	0.4960024	1.6078051	-2.9094567	0.517883	0.027008167	0.05400705	0.08251655	0.20375814	0.265808	1.6377462	0.276781	1.895565	0.4097269	15
104	[2, 0.0005, 8, 8, 24, 64, 5, 0.4, 1, 30, 0.2, 0.1, 3, True]	1.4317305	1.4317305	1.4185673	0.45383298	0.026936408	1.4317305	-2.1056983	0.429862	0.026936408	0.050100565	0.06614713	0.1813017	0.225991	1.4185673	0.217688	2.010002	0.45383298	1.5429324	-2.107352	0.550014	0.028169421	0.054955315	0.094157204	0.21620624	0.278931	1.5670992	0.286952	2.024859	0.35230497	4
105	[2, 0.0005, 8, 8, 24, 64, 5, 0.4, 1, 30, 0.2, 0.1, 3, True]	1.4752957	1.4752957	1.4500575	0.5459172	0.024848823	1.4752957	-2.0056553	0.425394	0.024848823	0.04924734	0.068607576	0.1796909	0.227497	1.4500575	0.218435	2.047043	0.5459172	1.5753607	-2.6548984	0.506968	0.026104577	0.051968638	0.07961055	0.19854137	0.261160	1.5967904	0.269792	1.861887	0.42141473	20
106	[2, 0.0005, 8, 8, 24, 64, 5, 0.4, 1, 30, 0.2, 0.1, 3, True]	1.5030903	1.5030903	1.4812728	0.52191716	0.025479114	1.5030903	-2.037507	0.432499	0.025479114	0.05022281	0.06752279	0.18153003	0.227959	1.4812728	0.220574	2.030795	0.52191716	1.567678	-2.6184094	0.512287	0.026320407	0.05230039	0.08151026	0.20209737	0.263422	1.5930363	0.271398	1.883971	0.42391476	15
107	[2, 0.0005, 8, 8, 24, 64, 5, 0.4, 1, 30, 0.2, 0.1, 3, True]	1.5124509	1.5124509	1.4898763	0.5372256	0.024848081	1.5124509	-2.0593898	0.425926	0.024848081	0.049316224	0.06566125	0.17925176	0.225257	1.4898763	0.218157	2.002606	0.5372256	1.5984689	-2.8636982	0.509917	0.026081495	0.05202971	0.08014616	0.20155358	0.261948	1.6288306	0.267957	1.868140	0.43536723	23
108	[2, 0.0005, 8, 8, 24, 64, 5, 0.4, 1, 30, 0.2, 1, 3, True]	1.4464784	1.4464784	1.4418372	0.5378357	0.02529926	1.4464784	-1.7997477	0.421369	0.02529926	0.04898248	0.06788321	0.17820668	0.223095	1.4418372	0.214377	2.036207	0.5378357	1.5460168	-2.4840508	0.510284	0.02631962	0.05222297	0.079261765	0.19957201	0.259607	1.5800064	0.270314	1.857804	0.4282115	20
109	[2, 0.0003, 8, 16, 24, 64, 5, 0.4, 1, 30, 0.2, 1, 3, True]	1.4840683	1.4840683	1.4570526	0.52571476	0.025092784	1.4840683	-2.0220785	0.425615	0.025092784	0.04946125	0.07064691	0.18080302	0.228247	1.4570526	0.218269	2.077244	0.52571476	1.5883688	-2.8387575	0.509368	0.026219152	0.052329052	0.07991955	0.19990952	0.260865	1.6190944	0.269604	1.865497	0.42854497	40
110	[2, 0.0005, 8, 8, 24, 64, 5, 0.4, 1, 30, 0.2, 1, 2, True]	1.4973537	1.4973537	1.4706408	0.5355993	0.025123008	1.4973537	-2.074851	0.427892	0.025123008	0.049587104	0.06679734	0.17983292	0.226278	1.4706408	0.218894	2.019856	0.5355993	1.5896794	-2.8159318	0.510657	0.02633666	0.052533392	0.07946536	0.20108213	0.260813	1.6231797	0.268800	1.860188	0.41779974	28
111	[2, 0.0005, 8, 8, 24, 64, 5, 0.4, 1, 30, 0.2, 1, 3, True]	1.5301716	1.5301716	1.4780726	0.50763905	0.025553713	1.5301716	-2.2878456	0.434464	0.025553713	0.05027057	0.07113167	0.18330044	0.233193	1.4780726	0.224892	2.084358	0.50763905	1.5992668	-2.851912	0.514523	0.026548207	0.052910198	0.081460245	0.20324734	0.263934	1.6215672	0.271542	1.883393	0.42814815	22
112	[2, 0.0005, 8, 8, 24, 64, 5, 0.4, 1, 30, 0.2, 1, 3, True]	1.5132257	1.5132257	1.5000942	0.55414176	0.02507612	1.5132257	-2.0625517	0.428108	0.02507612	0.049681254	0.06708987	0.18059859	0.226153	1.5000942	0.217906	2.024274	0.55414176	1.5908332	-2.8946393	0.506179	0.026008852	0.052024715	0.07706879	0.1993835	0.257180	1.6299542	0.264301	1.831924	0.45117766	28
113	[2, 0.0005, 8, 8, 24, 64, 5, 0.4, 1, 30, 0.2, 1, 3, True]	1.5235857	1.5235857	1.5064569	0.5324981	0.025238164	1.5235857	-2.1857202	0.430084	0.025238164	0.049992636	0.06814554	0.1810687	0.227696	1.5064569	0.219587	2.040138	0.5324981	1.5850148	-2.7919514	0.509028	0.02621231	0.052342754	0.07975053	0.20126097	0.261248	1.6128414	0.269828	1.863523	0.4463801	22
114	[2, 0.0005, 8, 8, 24, 64, 5, 0.4, 1, 30, 0.2, 0.1, 3, True]	1.5070208	1.5070208	1.4875268	0.5333706	0.02551371	1.5070208	-2.0376399	0.429086	0.02551371	0.049919847	0.070300534	0.18219844	0.228035	1.4875268	0.218446	2.072145	0.5333706	1.5486537	-2.566151	0.506101	0.026033517	0.05184077	0.07851555	0.19852762	0.257999	1.576277	0.267248	1.849038	0.4455361	24
115	[2, 0.0005, 8, 8, 24, 64, 5, 0.4, 1, 30, 0.2, 0.1, 3, True]	1.4791162	1.4791162	1.4509238	0.52438647	0.024943735	1.4791162	-2.0747037	0.427797	0.024943735	0.049497746	0.06733558	0.18035962	0.226567	1.4509238	0.218318	2.027978	0.52438647	1.6206625	-2.9141986	0.519268	0.026777023	0.053474613	0.08405885	0.20562705	0.268477	1.6469123	0.275772	1.913197	0.41451135	34
116	[1, 0.0005, 8, 8, 24, 64, 5, 0.4, 1, 30, 0.2, 0.1, 3, True]	1.5064963	1.5064963	1.4692037	0.52647585	0.024881015	1.5064963	-2.0055878	0.421065	0.024881015	0.04901355	0.06808909	0.17835118	0.226266	1.4692037	0.216782	2.039293	0.52647585	1.6004447	-2.7802768	0.515503	0.02636707	0.052440062	0.08395027	0.20307097	0.267541	1.6181903	0.275806	1.911961	0.40509787	14
117	[2, 0.0008, 8, 8, 24, 32, 15, 0.4, 1, 30, 0.2, 0.1, 3, True]	1.5127956	1.5127956	1.487754	0.53607935	0.025090696	1.5127956	-2.1005569	0.427365	0.025090696	0.049609073	0.067226775	0.1801673	0.225985	1.487754	0.217945	2.026339	0.53607935	1.5926728	-2.8269384	0.510178	0.026146758	0.05219974	0.080419384	0.20188664	0.262620	1.62064	0.269058	1.871321	0.44062337	26
118	[2, 0.0005, 8, 12, 24, 48, 5, 0.4, 1, 20, 0.2, 0.1, 3, True]	1.478617	1.478617	1.4564406	0.5275487	0.025295042	1.478617	-1.9692783	0.424033	0.025295042	0.049221825	0.06484472	0.17784739	0.222731	1.4564406	0.215780	1.990115	0.5275487	1.5546017	-2.5676029	0.508393	0.026199814	0.052007314	0.07933242	0.20028545	0.260034	1.586312	0.267873	1.858632	0.43081215	12
119	[2, 0.0003, 8, 8, 24, 64, 5, 0.6, 1, 30, 0.2, 3, 3, True]	1.4770087	1.4770087	1.4497254	0.53052074	0.02535838	1.4770087	-1.7596018	0.431175	0.02535838	0.04995604	0.06946392	0.18069471	0.226936	1.4497254	0.220064	2.059778	0.53052074	1.5982598	-2.716786	0.517663	0.026616154	0.052939594	0.08383667	0.20345496	0.267120	1.6185119	0.274344	1.910667	0.40003225	60
120	[2, 0.0005, 8, 8, 24, 64, 9, 0.4, 1, 30, 0.2, 0.1, 3, True]	1.4921323	1.4921323	1.4758223	0.37765318	0.029631892	1.4921323	-2.0397673	0.429297	0.029631892	0.050008368	0.06403738	0.18020873	0.223229	1.4758223	0.216125	1.977687	0.37765318	1.573405	-1.8919948	0.591701	0.030221166	0.05799432	0.11616199	0.23466548	0.303310	1.5879915	0.308787	2.249055	0.29673773	3
